winner, loser, victorycount
2, 0, 5
6, 8, 5
0, 2, 6
6, 9, 5
7, 4, 5
6, 1, 9
9, 7, 11
5, 8, 6
1, 3, 3
9, 8, 10
7, 8, 3
7, 6, 4
5, 7, 8
3, 8, 7
4, 6, 0
8, 3, 2
1, 9, 0
1, 5, 3
9, 0, 5
1, 2, 1
5, 4, 3
4, 9, 1
3, 5, 2
9, 6, 9
6, 4, 2
5, 2, 8
2, 1, 6
8, 0, 2
8, 9, 2
0, 1, 9
5, 6, 9
7, 9, 1
2, 4, 3
3, 4, 7
2, 3, 5
1, 8, 4
5, 0, 6
4, 0, 3
1, 7, 2
6, 7, 4
6, 2, 3
0, 4, 6
8, 6, 3
8, 5, 1
9, 4, 13
3, 1, 3
3, 7, 5
1, 0, 3
2, 6, 2
6, 3, 4
7, 1, 5
9, 1, 14
5, 9, 4
4, 1, 6
4, 7, 3
4, 2, 12
3, 6, 0
3, 2, 3
0, 6, 10
2, 9, 2
0, 8, 7
9, 3, 12
6, 0, 3
7, 5, 3
5, 1, 8
4, 5, 3
7, 2, 3
4, 3, 4
4, 8, 4
0, 9, 3
7, 3, 2
8, 2, 4
0, 7, 8
1, 6, 4
3, 0, 9
8, 1, 5
9, 5, 7
1, 4, 2
0, 3, 12
8, 7, 4
6, 5, 5
9, 2, 13
2, 8, 3
2, 7, 12
3, 9, 0
8, 4, 1
5, 3, 5
0, 5, 13
2, 5, 1
7, 0, 2
