winner, loser, victorycount
3, 0, 5
2, 8, 0
2, 6, 1
1, 8, 6
3, 7, 6
5, 9, 10
2, 7, 1
6, 7, 11
0, 4, 7
3, 8, 1
7, 4, 3
9, 8, 2
3, 2, 4
5, 4, 9
2, 4, 4
6, 1, 5
3, 6, 0
4, 7, 5
4, 6, 2
4, 5, 3
2, 5, 2
4, 9, 4
4, 1, 4
4, 8, 3
5, 8, 6
1, 4, 4
8, 3, 7
8, 6, 8
0, 3, 5
4, 3, 6
9, 6, 4
1, 6, 8
7, 2, 7
0, 1, 1
2, 3, 2
2, 1, 0
0, 9, 7
6, 2, 8
7, 8, 0
0, 5, 4
1, 9, 8
4, 0, 4
6, 0, 9
0, 6, 2
7, 0, 2
7, 1, 2
9, 7, 3
1, 5, 3
3, 5, 5
5, 7, 6
4, 2, 4
3, 4, 4
7, 6, 0
6, 9, 3
6, 4, 11
9, 1, 3
0, 8, 4
8, 1, 4
6, 8, 7
5, 6, 6
8, 2, 6
8, 5, 10
0, 7, 7
3, 1, 6
5, 1, 7
8, 9, 6
3, 9, 4
9, 3, 6
0, 2, 7
5, 3, 9
8, 7, 10
8, 4, 6
9, 4, 3
2, 9, 2
1, 7, 9
1, 3, 11
2, 0, 4
6, 5, 5
8, 0, 5
1, 2, 7
6, 3, 6
5, 2, 13
7, 3, 2
9, 0, 5
7, 9, 3
1, 0, 8
7, 5, 4
9, 2, 4
9, 5, 1
5, 0, 9
