approaching, opponent, attackcount
2, 5, 4
9, 2, 11
8, 4, 5
1, 4, 6
6, 5, 5
8, 6, 7
7, 5, 6
4, 0, 4
8, 1, 4
3, 5, 3
1, 2, 4
5, 4, 2
5, 0, 6
5, 2, 2
0, 2, 2
8, 0, 6
7, 9, 3
7, 8, 4
5, 8, 5
8, 9, 6
7, 2, 5
7, 1, 11
9, 4, 4
4, 1, 6
6, 8, 6
4, 7, 6
7, 3, 3
3, 1, 5
2, 0, 4
0, 5, 3
6, 0, 5
3, 2, 5
4, 9, 4
5, 6, 8
0, 4, 9
2, 4, 3
9, 6, 3
6, 3, 3
2, 9, 5
4, 5, 4
0, 9, 3
0, 8, 7
8, 3, 4
6, 1, 6
5, 9, 7
1, 3, 5
1, 5, 3
6, 7, 2
1, 0, 1
0, 7, 11
5, 3, 9
0, 1, 6
0, 3, 4
1, 7, 5
4, 3, 5
3, 6, 9
9, 7, 1
6, 9, 3
3, 7, 5
9, 3, 7
1, 6, 2
7, 6, 3
2, 3, 5
9, 1, 3
1, 9, 4
4, 8, 11
8, 7, 5
2, 7, 4
5, 7, 6
1, 8, 2
3, 9, 2
8, 2, 7
5, 1, 6
8, 5, 9
7, 0, 7
2, 6, 7
7, 4, 7
9, 5, 3
6, 2, 4
9, 8, 5
3, 4, 6
2, 1, 5
4, 2, 3
9, 0, 10
6, 4, 6
3, 8, 3
3, 0, 2
2, 8, 6
0, 6, 3
4, 6, 4
