approaching, opponent, attackcount
3, 7, 3
6, 4, 4
6, 9, 7
5, 7, 6
9, 5, 7
0, 2, 5
6, 5, 2
4, 2, 6
7, 5, 5
9, 3, 7
0, 3, 4
0, 7, 4
6, 2, 4
8, 7, 3
7, 2, 3
3, 8, 3
8, 5, 4
8, 4, 5
5, 2, 6
1, 7, 5
0, 4, 4
7, 1, 6
5, 6, 6
8, 2, 8
8, 9, 6
5, 4, 4
4, 3, 11
2, 5, 11
5, 3, 5
6, 8, 9
4, 7, 10
7, 3, 3
0, 1, 5
5, 8, 4
3, 9, 3
1, 9, 3
4, 6, 6
6, 1, 5
2, 4, 4
0, 5, 3
3, 0, 6
4, 8, 5
6, 7, 4
1, 2, 4
9, 0, 11
9, 4, 6
9, 6, 5
4, 0, 5
1, 4, 6
7, 4, 5
5, 0, 6
9, 1, 5
1, 3, 1
7, 9, 3
6, 0, 3
1, 6, 7
1, 0, 6
9, 2, 3
7, 6, 8
3, 5, 4
8, 6, 5
0, 6, 6
4, 9, 4
2, 0, 6
1, 8, 2
8, 1, 4
2, 3, 5
9, 8, 3
2, 6, 6
8, 3, 7
8, 0, 4
7, 0, 10
1, 5, 4
0, 8, 2
3, 1, 4
4, 1, 7
2, 8, 4
0, 9, 5
3, 2, 5
5, 9, 2
7, 8, 3
2, 7, 6
5, 1, 2
3, 6, 5
6, 3, 4
3, 4, 3
2, 9, 5
2, 1, 7
9, 7, 8
4, 5, 0
