who, energy-over-distance, energy-over-time
4, 2.633997559983733, 0.72
7, 2.6435408322585023, 0.7214821676702177
5, 2.6246536460093264, 0.719536822603057
9, 2.6444097269392746, 0.7212783696155628
0, 2.6137220576353353, 0.719203334877258
6, 2.6493709622577355, 0.721797128300139
2, 2.6248647917793404, 0.7193515516442798
3, 2.648782809737522, 0.7216859657248726
1, 2.634121552950742, 0.7202779064381658
8, 2.6378305084745763, 0.7208522464103752
