self, opp, fightsavoided
0, 8, 2
4, 5, 3
8, 2, 5
1, 3, 3
0, 5, 4
5, 8, 5
6, 5, 11
4, 6, 6
8, 7, 0
4, 3, 2
2, 4, 6
5, 3, 7
6, 3, 2
6, 1, 9
1, 6, 2
8, 3, 2
1, 9, 2
9, 4, 9
8, 1, 2
4, 1, 4
0, 7, 8
9, 8, 4
6, 4, 9
4, 9, 9
6, 7, 1
3, 9, 5
2, 9, 7
6, 2, 3
8, 4, 5
0, 6, 2
5, 9, 7
7, 5, 6
3, 4, 3
7, 4, 10
9, 0, 5
1, 0, 17
5, 6, 0
0, 4, 6
2, 8, 4
4, 0, 9
0, 9, 10
4, 7, 5
4, 8, 3
5, 1, 6
7, 1, 5
6, 9, 8
3, 2, 4
9, 1, 1
5, 7, 2
0, 2, 6
1, 2, 2
2, 0, 6
7, 9, 4
8, 5, 10
7, 0, 4
3, 6, 0
3, 5, 5
9, 5, 9
0, 1, 7
1, 4, 8
1, 7, 6
9, 2, 11
7, 8, 1
7, 6, 0
9, 6, 2
2, 6, 2
3, 8, 4
4, 2, 2
3, 1, 6
2, 1, 3
3, 7, 5
2, 7, 6
7, 3, 0
8, 9, 12
2, 5, 1
1, 5, 3
5, 2, 6
5, 0, 10
0, 3, 2
8, 0, 13
9, 3, 0
8, 6, 1
5, 4, 10
2, 3, 2
6, 8, 2
9, 7, 0
6, 0, 7
1, 8, 4
7, 2, 7
3, 0, 11
