self, opp, fightsavoided
9, 3, 12
6, 2, 3
7, 8, 7
2, 7, 9
3, 9, 4
0, 3, 7
0, 5, 3
3, 6, 0
4, 6, 5
7, 9, 7
6, 7, 4
9, 2, 3
0, 8, 3
0, 1, 9
4, 9, 9
9, 5, 2
5, 0, 2
3, 5, 1
6, 5, 6
5, 3, 8
9, 0, 2
6, 0, 7
1, 9, 4
1, 0, 2
5, 1, 4
2, 9, 4
7, 0, 4
4, 8, 1
8, 9, 3
3, 4, 0
9, 4, 4
7, 4, 3
2, 0, 6
1, 3, 10
5, 6, 11
2, 3, 4
2, 1, 9
6, 3, 8
5, 9, 7
4, 1, 5
5, 8, 13
4, 0, 5
3, 0, 1
5, 7, 2
6, 1, 6
7, 2, 5
1, 7, 0
8, 5, 3
2, 8, 9
8, 3, 8
4, 2, 6
0, 4, 2
0, 9, 2
5, 2, 5
8, 2, 3
7, 6, 3
8, 0, 3
8, 6, 1
6, 8, 4
5, 4, 1
0, 2, 5
1, 2, 5
3, 7, 7
4, 5, 10
7, 5, 5
1, 5, 10
1, 6, 6
2, 5, 1
9, 1, 4
7, 3, 8
9, 6, 7
2, 4, 7
2, 6, 6
1, 4, 8
7, 1, 2
8, 4, 0
9, 7, 3
3, 1, 3
6, 4, 2
3, 2, 3
0, 7, 8
8, 1, 0
4, 3, 9
1, 8, 7
4, 7, 5
8, 7, 7
0, 6, 3
3, 8, 9
9, 8, 10
6, 9, 6
