self, opp, fightsavoided
1, 9, 4
2, 8, 2
6, 2, 4
1, 6, 2
1, 5, 1
3, 9, 6
9, 6, 10
5, 8, 2
7, 3, 4
9, 8, 6
3, 1, 5
0, 2, 4
5, 0, 11
7, 8, 1
5, 2, 6
2, 0, 3
8, 1, 8
9, 1, 4
5, 7, 3
9, 0, 4
7, 6, 1
9, 3, 5
2, 1, 7
4, 7, 0
6, 3, 4
6, 9, 4
8, 3, 2
4, 6, 2
3, 0, 9
0, 7, 1
9, 5, 1
7, 1, 10
4, 0, 5
2, 4, 5
8, 0, 7
1, 4, 9
5, 6, 3
2, 9, 5
4, 2, 4
8, 9, 4
6, 4, 7
6, 0, 12
4, 5, 2
5, 4, 8
1, 0, 8
7, 9, 2
6, 8, 7
1, 3, 5
3, 4, 13
0, 1, 5
8, 2, 10
4, 8, 8
9, 4, 5
1, 7, 3
6, 1, 3
1, 2, 17
6, 7, 5
0, 4, 4
7, 2, 20
0, 6, 4
3, 6, 6
7, 4, 4
7, 0, 9
8, 5, 2
0, 8, 4
2, 3, 1
5, 1, 7
2, 6, 6
0, 3, 2
7, 5, 5
5, 3, 4
2, 5, 0
3, 2, 4
3, 7, 1
8, 4, 9
3, 5, 9
3, 8, 7
4, 3, 0
5, 9, 4
8, 7, 4
4, 9, 5
6, 5, 4
9, 2, 8
2, 7, 1
8, 6, 6
9, 7, 2
0, 5, 3
4, 1, 2
1, 8, 4
0, 9, 1
