winner, loser, victorycount
9, 4, 0
8, 2, 0
8, 7, 0
6, 7, 0
0, 6, 16
7, 2, 4
6, 5, 0
0, 4, 12
4, 1, 7
3, 6, 10
0, 2, 14
8, 3, 0
7, 1, 3
7, 4, 0
2, 7, 8
0, 9, 10
2, 4, 0
3, 8, 17
1, 0, 0
3, 1, 3
2, 0, 0
1, 8, 12
4, 3, 6
5, 7, 0
6, 3, 0
2, 8, 11
6, 2, 0
4, 7, 6
4, 0, 0
8, 5, 0
7, 9, 10
5, 6, 7
0, 3, 11
8, 4, 0
6, 9, 0
0, 7, 5
1, 5, 7
5, 0, 0
1, 6, 15
5, 3, 0
4, 9, 8
3, 4, 0
7, 8, 15
4, 5, 13
6, 8, 5
9, 5, 7
3, 2, 2
0, 5, 14
8, 0, 0
5, 8, 7
7, 0, 0
5, 9, 0
4, 2, 10
3, 9, 12
0, 8, 16
1, 2, 3
9, 3, 0
2, 1, 7
6, 4, 0
3, 5, 8
1, 9, 8
9, 8, 10
1, 7, 1
3, 7, 4
7, 6, 10
1, 3, 2
8, 1, 0
4, 6, 17
2, 3, 5
5, 4, 0
6, 0, 0
8, 9, 0
2, 6, 6
0, 1, 5
1, 4, 0
5, 2, 0
9, 0, 0
9, 6, 5
4, 8, 12
9, 2, 0
2, 9, 10
9, 1, 0
2, 5, 10
3, 0, 0
6, 1, 0
5, 1, 0
7, 3, 3
8, 6, 3
7, 5, 18
9, 7, 0
