winner, loser, victorycount
2, 8, 0
0, 8, 0
0, 4, 0
9, 6, 4
0, 9, 0
9, 3, 12
2, 9, 3
8, 5, 6
7, 1, 8
6, 7, 0
3, 8, 0
4, 9, 9
4, 7, 6
8, 4, 2
1, 3, 6
2, 5, 0
1, 9, 9
1, 0, 9
1, 7, 0
7, 4, 0
2, 3, 7
2, 4, 0
5, 8, 0
1, 6, 9
6, 2, 2
9, 7, 0
7, 2, 6
6, 8, 0
7, 8, 0
8, 7, 10
9, 8, 0
5, 1, 3
6, 0, 9
9, 4, 0
8, 3, 13
4, 3, 19
0, 7, 0
9, 0, 7
3, 7, 0
3, 1, 0
2, 7, 0
3, 0, 8
5, 9, 11
1, 4, 0
9, 1, 0
5, 0, 4
7, 6, 6
0, 1, 0
9, 2, 6
8, 6, 14
6, 4, 0
1, 5, 5
4, 5, 7
3, 4, 0
5, 6, 12
1, 2, 7
3, 9, 0
6, 5, 0
5, 2, 5
5, 3, 5
5, 7, 0
2, 0, 7
9, 5, 0
7, 5, 8
6, 1, 0
3, 5, 0
6, 3, 11
7, 9, 13
0, 3, 6
4, 1, 12
6, 9, 4
8, 9, 12
4, 2, 10
8, 0, 23
4, 8, 4
4, 0, 20
3, 6, 0
4, 6, 13
0, 6, 0
0, 2, 0
8, 1, 3
8, 2, 18
2, 1, 0
7, 3, 16
5, 4, 0
7, 0, 16
3, 2, 0
1, 8, 0
0, 5, 0
2, 6, 5
