winner, loser, victorycount
2, 1, 0
9, 3, 6
9, 0, 17
2, 3, 16
4, 0, 0
0, 4, 6
4, 7, 0
2, 0, 8
0, 3, 2
9, 7, 10
7, 8, 10
5, 1, 0
2, 4, 17
6, 7, 0
3, 1, 0
6, 0, 6
3, 8, 6
3, 0, 3
5, 2, 0
6, 2, 0
1, 4, 17
7, 0, 11
6, 9, 0
9, 6, 15
1, 8, 10
6, 5, 0
5, 3, 15
7, 3, 12
5, 9, 0
4, 1, 0
7, 5, 4
5, 8, 9
1, 3, 16
7, 6, 9
8, 5, 0
1, 2, 8
0, 9, 0
5, 4, 10
3, 6, 7
3, 4, 9
9, 8, 9
3, 7, 0
3, 9, 0
8, 6, 0
1, 9, 9
5, 0, 4
9, 5, 6
9, 2, 4
4, 5, 0
1, 7, 5
0, 5, 0
2, 5, 14
2, 8, 17
1, 0, 12
2, 9, 3
8, 1, 0
8, 2, 0
0, 1, 0
7, 1, 0
4, 8, 1
0, 7, 0
4, 9, 0
4, 2, 0
8, 0, 0
2, 6, 11
8, 4, 7
7, 9, 0
8, 7, 0
8, 3, 0
1, 6, 15
6, 4, 17
5, 6, 6
6, 1, 0
9, 4, 14
1, 5, 8
2, 7, 7
6, 8, 4
4, 3, 0
3, 5, 0
7, 4, 5
3, 2, 0
5, 7, 3
7, 2, 0
0, 6, 0
4, 6, 0
0, 8, 7
6, 3, 3
8, 9, 0
9, 1, 0
0, 2, 0
