winner, loser, victorycount
0, 9, 0
1, 6, 15
0, 2, 0
7, 1, 0
4, 2, 0
7, 8, 11
3, 9, 8
9, 5, 8
0, 4, 13
5, 4, 0
8, 5, 4
8, 7, 0
5, 1, 0
7, 3, 0
5, 9, 0
1, 2, 12
0, 1, 0
0, 3, 0
4, 5, 8
4, 3, 0
1, 9, 4
6, 9, 0
9, 8, 9
2, 9, 0
1, 5, 11
3, 2, 5
0, 7, 0
4, 6, 9
8, 2, 0
2, 4, 7
9, 2, 9
5, 8, 3
7, 0, 12
7, 5, 12
6, 3, 0
5, 2, 0
8, 1, 0
6, 0, 0
3, 1, 10
9, 1, 3
1, 8, 16
3, 8, 19
0, 6, 9
3, 6, 19
5, 0, 0
9, 6, 9
2, 1, 0
4, 0, 0
4, 9, 0
0, 8, 9
7, 6, 15
2, 8, 10
2, 7, 4
8, 4, 0
1, 7, 6
9, 3, 0
6, 1, 0
9, 4, 11
2, 6, 4
1, 3, 0
3, 7, 10
9, 0, 4
6, 4, 0
5, 7, 0
6, 2, 0
7, 2, 6
7, 4, 8
1, 4, 12
6, 5, 5
8, 9, 0
9, 7, 7
4, 8, 9
6, 8, 5
4, 1, 0
5, 3, 0
3, 5, 19
2, 0, 7
3, 4, 17
1, 0, 10
0, 5, 7
8, 0, 0
8, 6, 0
2, 3, 0
8, 3, 0
5, 6, 3
4, 7, 0
3, 0, 8
2, 5, 9
7, 9, 0
6, 7, 0
