winner, loser, victorycount
1, 2, 5
7, 4, 0
4, 3, 14
7, 1, 0
2, 6, 20
8, 2, 6
0, 9, 12
0, 3, 17
2, 3, 18
4, 6, 11
4, 7, 9
8, 3, 9
9, 0, 0
6, 3, 0
6, 9, 0
7, 0, 0
1, 7, 12
2, 1, 5
2, 8, 1
0, 4, 3
3, 0, 0
3, 5, 0
3, 8, 0
4, 9, 12
2, 0, 0
7, 9, 4
9, 2, 0
5, 9, 2
9, 7, 0
2, 5, 15
8, 6, 8
8, 7, 15
0, 6, 18
5, 4, 0
4, 8, 6
3, 4, 0
7, 8, 0
7, 5, 5
1, 6, 13
2, 9, 8
1, 9, 9
7, 6, 10
6, 7, 0
6, 4, 0
1, 8, 3
8, 5, 8
2, 4, 0
2, 7, 11
8, 1, 3
5, 8, 0
7, 2, 0
4, 5, 10
1, 5, 13
9, 8, 0
1, 3, 12
3, 6, 9
5, 1, 0
6, 1, 0
9, 4, 0
8, 0, 0
6, 5, 0
8, 4, 0
5, 3, 8
6, 8, 0
1, 0, 0
1, 4, 0
9, 5, 6
0, 2, 5
0, 5, 8
5, 0, 0
4, 2, 10
4, 1, 6
8, 9, 16
9, 6, 8
3, 2, 0
9, 3, 3
7, 3, 7
5, 2, 0
5, 7, 0
3, 7, 0
0, 8, 8
5, 6, 11
4, 0, 3
3, 1, 0
6, 0, 0
3, 9, 0
9, 1, 0
0, 7, 14
6, 2, 0
0, 1, 1
