"","0","1","2","3","4","5","6","7","8","9"
"0",0,2,6,6,6,4,4,6,6,7
"1",4,0,5,3,6,3,2,6,5,8
"2",4,4,0,7,5,2,12,4,7,6
"3",9,8,3,0,3,5,7,10,6,4
"4",3,6,4,3,0,3,5,4,2,6
"5",6,5,4,3,5,0,5,5,4,2
"6",4,7,7,8,4,5,0,8,4,2
"7",4,5,2,3,3,1,5,0,8,1
"8",4,3,7,8,2,6,5,4,0,4
"9",7,8,8,6,3,2,7,5,10,0
