"","0","1","2","3","4","5","6","7","8","9"
"0",0,2,7,4,6,4,6,2,1,3
"1",3,0,2,5,5,3,2,5,4,3
"2",1,5,0,7,2,7,4,8,3,4
"3",11,7,7,0,10,7,9,6,13,19
"4",7,8,3,9,0,3,4,3,6,7
"5",1,5,5,8,5,0,3,5,3,6
"6",5,2,1,2,1,3,0,0,2,4
"7",5,3,9,6,1,10,2,0,4,10
"8",2,3,8,7,7,4,6,6,0,4
"9",3,4,5,8,7,1,3,9,5,0
