approaching, opponent, attackcount
7, 5, 9
3, 6, 6
3, 2, 7
4, 0, 1
8, 7, 1
9, 1, 4
9, 8, 3
7, 3, 6
2, 5, 7
2, 8, 3
0, 2, 8
5, 7, 5
0, 4, 9
7, 4, 9
8, 4, 5
9, 7, 3
4, 9, 8
7, 9, 10
5, 3, 5
6, 4, 5
4, 2, 3
9, 0, 5
4, 8, 2
7, 8, 3
3, 5, 6
5, 9, 8
9, 4, 3
2, 0, 10
2, 7, 6
4, 3, 5
8, 5, 5
0, 9, 11
0, 6, 4
0, 8, 4
8, 1, 5
1, 3, 3
4, 5, 3
4, 6, 6
5, 4, 5
4, 7, 5
2, 1, 9
3, 1, 5
1, 8, 3
4, 1, 4
0, 7, 6
5, 2, 2
1, 5, 0
6, 1, 12
1, 2, 5
9, 6, 3
3, 8, 3
2, 3, 8
2, 9, 5
1, 0, 1
8, 0, 3
9, 3, 3
7, 6, 2
0, 3, 7
1, 7, 4
2, 4, 10
8, 6, 5
2, 6, 2
7, 1, 9
5, 6, 4
6, 2, 1
0, 1, 8
9, 5, 3
1, 4, 1
7, 2, 5
9, 2, 2
5, 1, 13
3, 0, 4
6, 5, 3
6, 7, 5
1, 9, 2
8, 2, 4
5, 8, 8
3, 7, 0
8, 9, 9
6, 0, 4
1, 6, 4
5, 0, 4
6, 9, 8
6, 3, 6
8, 3, 5
3, 9, 4
6, 8, 5
0, 5, 4
3, 4, 6
7, 0, 2
