"","0","1","2","3","4","5","6","7","8","9"
"0",0,5,5,7,4,1,6,9,10,5
"1",4,0,11,4,7,6,8,3,7,3
"2",4,7,0,2,2,4,5,1,8,4
"3",10,3,3,0,4,6,4,6,7,6
"4",4,1,3,3,0,4,1,5,4,7
"5",3,8,5,6,9,0,4,6,6,2
"6",0,4,8,8,2,8,0,2,9,8
"7",4,4,5,5,5,4,4,0,3,7
"8",7,3,6,10,3,3,6,5,0,4
"9",4,6,6,4,4,1,5,5,6,0
