"","0","1","2","3","4","5","6","7","8","9"
"0",0,3,11,6,6,5,1,4,9,2
"1",3,0,5,5,4,6,5,5,2,7
"2",6,6,0,2,6,6,5,6,11,8
"3",5,5,4,0,6,3,5,5,8,13
"4",9,3,3,6,0,2,4,3,5,2
"5",8,6,8,5,4,0,5,3,3,1
"6",3,4,4,5,3,2,0,6,9,5
"7",10,5,9,0,4,5,5,0,6,7
"8",5,4,7,5,2,2,3,9,0,2
"9",2,4,3,5,5,6,6,4,5,0
