self, opp, fightsavoided
3, 9, 4
8, 0, 2
0, 8, 5
2, 6, 1
7, 6, 2
6, 4, 7
7, 5, 11
1, 3, 5
9, 2, 9
4, 7, 3
9, 1, 0
5, 4, 9
2, 9, 2
9, 4, 4
3, 5, 6
7, 9, 2
0, 4, 5
2, 8, 2
8, 9, 5
5, 3, 2
2, 7, 9
5, 9, 3
6, 8, 3
1, 9, 1
6, 3, 4
9, 3, 8
9, 6, 3
4, 8, 1
5, 0, 0
7, 8, 6
7, 2, 8
9, 8, 2
4, 3, 1
9, 7, 7
1, 2, 8
7, 4, 8
4, 2, 13
8, 3, 4
8, 5, 13
3, 8, 0
2, 3, 2
6, 5, 9
4, 5, 13
2, 4, 9
8, 1, 1
6, 0, 0
1, 5, 12
1, 7, 15
0, 1, 2
9, 5, 10
8, 4, 2
8, 2, 13
3, 7, 11
8, 7, 12
9, 0, 1
0, 2, 12
3, 1, 0
5, 2, 7
1, 4, 7
4, 9, 0
6, 7, 5
1, 0, 0
5, 6, 1
1, 6, 3
0, 7, 17
2, 0, 0
0, 5, 6
7, 1, 1
3, 0, 0
2, 1, 1
4, 0, 0
3, 4, 14
8, 6, 2
0, 9, 1
3, 2, 6
6, 1, 0
2, 5, 4
0, 6, 3
6, 9, 3
7, 0, 1
7, 3, 8
5, 1, 3
4, 6, 3
1, 8, 7
5, 8, 5
6, 2, 15
4, 1, 1
3, 6, 4
0, 3, 1
5, 7, 9
