self, opp, fightsavoided
4, 3, 1
4, 7, 7
0, 6, 16
2, 8, 1
9, 3, 2
2, 1, 5
8, 6, 3
3, 2, 2
3, 7, 4
3, 0, 2
6, 3, 3
3, 6, 6
7, 6, 8
7, 9, 9
7, 1, 2
2, 9, 1
5, 3, 2
7, 3, 1
1, 2, 1
3, 9, 5
9, 4, 5
1, 6, 9
7, 0, 4
4, 6, 3
2, 4, 16
5, 9, 5
3, 8, 1
0, 3, 1
6, 5, 6
8, 4, 12
6, 2, 0
0, 9, 6
8, 3, 2
1, 5, 11
6, 8, 2
6, 0, 4
7, 5, 5
8, 7, 2
5, 7, 4
9, 6, 9
8, 2, 0
2, 3, 0
0, 5, 7
5, 6, 10
0, 4, 21
1, 0, 6
9, 8, 1
5, 4, 10
3, 1, 10
5, 1, 12
6, 9, 8
9, 1, 11
3, 5, 8
7, 4, 13
7, 2, 0
9, 0, 4
2, 7, 5
3, 4, 3
1, 3, 0
4, 8, 2
0, 8, 1
1, 4, 11
4, 1, 7
4, 5, 5
8, 1, 9
1, 9, 5
4, 2, 0
7, 8, 0
1, 8, 2
9, 5, 11
5, 2, 2
6, 4, 6
2, 6, 3
0, 7, 2
8, 9, 8
1, 7, 9
2, 0, 4
5, 0, 4
2, 5, 6
4, 9, 5
8, 0, 2
9, 2, 0
6, 7, 2
5, 8, 0
4, 0, 2
8, 5, 8
0, 1, 5
0, 2, 3
9, 7, 3
6, 1, 6
