self, opp, fightsavoided
9, 6, 15
2, 9, 0
5, 8, 13
6, 2, 5
3, 6, 7
6, 9, 1
9, 0, 1
1, 5, 5
7, 8, 1
5, 0, 1
9, 3, 13
3, 8, 11
5, 3, 1
6, 7, 7
8, 1, 0
4, 7, 7
4, 6, 4
3, 5, 4
4, 1, 0
7, 5, 10
1, 7, 10
3, 4, 1
8, 4, 0
7, 0, 3
8, 5, 13
8, 6, 7
2, 3, 5
2, 6, 3
7, 2, 7
5, 7, 10
7, 3, 7
1, 6, 6
2, 1, 2
0, 3, 3
8, 7, 11
7, 9, 2
4, 3, 5
3, 2, 4
0, 1, 2
9, 1, 4
6, 1, 0
5, 6, 2
9, 5, 4
5, 2, 14
0, 8, 4
0, 6, 9
1, 4, 0
4, 2, 11
9, 4, 1
1, 2, 14
8, 2, 7
8, 0, 1
7, 1, 0
3, 9, 0
2, 7, 7
4, 0, 0
6, 5, 3
0, 2, 4
4, 8, 3
1, 8, 6
3, 0, 3
6, 8, 4
5, 4, 0
8, 9, 1
2, 0, 3
8, 3, 6
2, 8, 8
5, 9, 1
3, 7, 17
6, 3, 5
0, 5, 10
5, 1, 2
6, 0, 3
6, 4, 0
9, 2, 10
3, 1, 2
1, 3, 2
0, 7, 14
1, 0, 1
1, 9, 2
0, 9, 0
7, 4, 2
9, 7, 5
4, 5, 10
2, 4, 1
2, 5, 16
7, 6, 8
0, 4, 3
4, 9, 2
9, 8, 8
