winner, loser, victorycount
8, 4, 4
3, 5, 3
5, 9, 6
8, 6, 14
2, 6, 5
9, 6, 8
7, 4, 7
7, 1, 8
7, 5, 3
7, 3, 10
5, 0, 9
6, 1, 4
9, 5, 7
3, 2, 1
7, 6, 6
4, 8, 2
7, 8, 8
7, 2, 2
8, 7, 3
8, 2, 5
9, 8, 5
2, 9, 11
4, 7, 2
4, 6, 5
3, 4, 3
0, 7, 4
5, 7, 2
3, 0, 6
3, 1, 3
6, 4, 6
9, 3, 3
1, 8, 2
2, 1, 1
6, 2, 3
3, 8, 2
2, 8, 5
4, 5, 4
0, 5, 11
0, 8, 8
1, 0, 3
3, 7, 3
1, 9, 3
0, 6, 7
8, 5, 6
5, 8, 3
3, 6, 3
9, 4, 7
5, 6, 3
2, 0, 6
0, 3, 6
1, 6, 7
1, 5, 5
6, 7, 2
4, 0, 4
7, 9, 5
9, 0, 5
8, 1, 5
1, 4, 3
6, 3, 5
4, 1, 8
5, 4, 5
0, 9, 3
9, 7, 7
6, 5, 8
0, 1, 3
2, 4, 6
6, 8, 3
0, 4, 4
5, 1, 4
8, 9, 6
6, 0, 7
7, 0, 7
1, 3, 9
4, 3, 7
6, 9, 1
2, 5, 11
0, 2, 3
1, 2, 2
2, 3, 6
3, 9, 2
9, 2, 7
5, 2, 7
1, 7, 4
8, 0, 9
2, 7, 2
4, 9, 5
9, 1, 5
4, 2, 0
5, 3, 3
8, 3, 5
