winner, loser, victorycount
0, 6, 6
2, 7, 2
7, 5, 5
6, 8, 3
4, 6, 4
1, 3, 3
3, 7, 3
8, 6, 2
9, 1, 3
2, 5, 1
0, 9, 0
4, 9, 14
2, 9, 0
3, 1, 5
5, 9, 11
1, 8, 5
6, 7, 7
9, 8, 5
6, 1, 2
7, 4, 3
9, 0, 4
4, 3, 3
6, 3, 4
5, 2, 1
8, 4, 5
1, 0, 7
3, 0, 5
7, 1, 4
0, 3, 3
7, 3, 3
3, 4, 1
9, 4, 4
2, 0, 4
9, 7, 3
1, 2, 6
9, 3, 2
0, 1, 3
1, 9, 5
7, 9, 9
0, 7, 3
7, 6, 12
3, 8, 10
0, 4, 4
0, 5, 3
8, 9, 5
2, 4, 3
8, 3, 5
4, 2, 5
3, 6, 8
6, 2, 7
3, 2, 10
6, 9, 5
1, 5, 5
0, 8, 2
8, 7, 5
5, 7, 10
3, 9, 8
1, 4, 8
5, 3, 5
0, 2, 10
5, 6, 8
7, 8, 9
4, 7, 2
6, 5, 1
2, 1, 4
4, 0, 9
8, 2, 5
9, 5, 5
5, 0, 6
2, 8, 3
9, 2, 4
7, 2, 7
8, 1, 4
1, 7, 7
3, 5, 3
4, 5, 4
5, 4, 5
2, 6, 1
7, 0, 5
8, 5, 4
2, 3, 5
8, 0, 5
4, 8, 7
1, 6, 7
6, 0, 8
6, 4, 3
4, 1, 9
5, 1, 11
9, 6, 1
5, 8, 5
