approaching, opponent, attackcount
0, 5, 3
0, 4, 3
7, 3, 3
8, 0, 9
5, 1, 5
6, 0, 4
6, 2, 3
9, 0, 7
3, 6, 5
6, 4, 2
1, 6, 3
9, 8, 6
3, 9, 14
9, 3, 8
5, 0, 4
5, 7, 3
8, 4, 4
3, 7, 9
8, 6, 8
6, 5, 2
3, 8, 10
8, 9, 11
3, 5, 8
1, 2, 3
2, 1, 0
5, 2, 4
6, 3, 5
5, 6, 2
3, 4, 7
6, 8, 3
6, 1, 2
3, 1, 5
6, 7, 2
7, 0, 2
5, 4, 3
3, 0, 9
1, 0, 3
0, 7, 3
9, 2, 13
1, 8, 4
8, 5, 9
2, 7, 4
7, 1, 2
8, 3, 14
0, 1, 0
1, 5, 4
4, 1, 4
2, 8, 10
8, 1, 7
1, 9, 0
5, 9, 5
3, 2, 13
0, 2, 1
5, 3, 2
4, 2, 4
4, 9, 5
7, 6, 5
0, 8, 7
0, 9, 3
1, 4, 3
4, 7, 6
8, 2, 7
2, 5, 9
2, 6, 5
4, 5, 1
9, 6, 4
7, 9, 1
6, 9, 6
2, 4, 5
7, 8, 2
1, 7, 2
8, 7, 6
7, 5, 2
4, 8, 2
4, 3, 4
2, 0, 1
9, 5, 7
5, 8, 6
4, 0, 4
2, 3, 11
0, 6, 7
1, 3, 3
9, 7, 7
9, 4, 7
4, 6, 7
7, 2, 5
7, 4, 6
0, 3, 4
2, 9, 6
9, 1, 1
