winner, loser, victorycount
4, 7, 7
3, 5, 1
0, 9, 3
2, 4, 6
2, 3, 5
2, 6, 8
8, 0, 1
3, 1, 1
4, 6, 6
2, 7, 7
7, 0, 3
0, 1, 5
3, 7, 4
4, 2, 8
5, 0, 12
5, 2, 5
6, 2, 4
0, 4, 9
9, 2, 6
9, 7, 4
7, 5, 3
1, 0, 6
0, 6, 4
8, 5, 3
1, 3, 6
8, 1, 4
7, 4, 3
2, 1, 10
2, 0, 7
9, 1, 3
5, 4, 7
6, 9, 1
9, 8, 3
0, 2, 3
4, 3, 8
5, 8, 7
2, 9, 6
1, 9, 5
1, 8, 8
1, 5, 5
4, 8, 8
6, 1, 5
6, 5, 3
0, 7, 2
8, 7, 6
1, 4, 5
0, 5, 4
6, 8, 4
9, 5, 4
4, 5, 9
2, 5, 8
3, 0, 2
8, 2, 7
2, 8, 8
3, 9, 1
9, 6, 5
5, 9, 3
1, 6, 8
6, 4, 5
8, 4, 7
9, 3, 1
6, 0, 3
9, 0, 2
3, 8, 5
1, 2, 10
4, 0, 2
5, 6, 2
8, 6, 8
5, 3, 3
0, 3, 0
1, 7, 12
6, 3, 7
4, 9, 3
3, 4, 4
6, 7, 5
4, 1, 8
5, 1, 4
7, 3, 9
9, 4, 2
8, 3, 5
5, 7, 6
8, 9, 6
7, 1, 6
7, 8, 4
3, 6, 3
7, 2, 1
7, 9, 4
0, 8, 6
3, 2, 3
7, 6, 5
