winner, loser, victorycount
3, 2, 3
3, 1, 10
0, 2, 0
1, 9, 3
7, 9, 0
9, 3, 1
9, 1, 12
2, 3, 3
2, 9, 5
0, 1, 13
1, 2, 1
0, 8, 0
0, 5, 2
0, 9, 2
1, 7, 1
2, 8, 1
5, 3, 3
4, 2, 1
5, 6, 18
2, 7, 2
6, 3, 4
2, 6, 18
6, 1, 3
2, 1, 13
2, 5, 1
8, 3, 2
4, 1, 20
3, 8, 2
8, 1, 17
8, 7, 6
2, 0, 3
3, 5, 1
9, 4, 3
4, 9, 2
8, 6, 23
1, 6, 12
8, 0, 8
6, 4, 0
4, 3, 2
1, 4, 1
2, 4, 3
5, 1, 6
7, 5, 3
8, 5, 5
9, 8, 0
6, 5, 1
8, 4, 0
3, 7, 3
9, 0, 4
7, 2, 3
7, 8, 1
6, 7, 1
7, 4, 5
9, 6, 16
6, 8, 0
1, 3, 8
7, 1, 9
3, 4, 2
0, 4, 3
7, 3, 4
4, 0, 7
4, 6, 18
5, 2, 0
3, 0, 5
3, 6, 21
0, 7, 1
6, 9, 0
8, 9, 6
7, 6, 22
5, 8, 2
3, 9, 2
5, 0, 0
9, 5, 0
5, 7, 0
1, 0, 5
6, 2, 0
1, 8, 1
4, 7, 1
0, 3, 2
4, 5, 2
9, 2, 1
5, 9, 0
5, 4, 4
0, 6, 30
7, 0, 7
1, 5, 4
9, 7, 2
4, 8, 1
8, 2, 2
6, 0, 5
