winner, loser, victorycount
3, 5, 3
6, 7, 2
2, 5, 3
2, 9, 2
1, 7, 0
5, 0, 8
7, 5, 1
1, 5, 2
5, 7, 0
9, 6, 1
7, 4, 12
0, 9, 0
5, 9, 1
2, 6, 1
6, 9, 2
4, 5, 3
4, 1, 4
3, 6, 1
1, 0, 4
1, 8, 6
1, 9, 1
4, 3, 1
6, 2, 21
4, 6, 2
5, 6, 0
4, 7, 1
5, 4, 13
6, 0, 7
9, 7, 1
0, 2, 3
9, 0, 9
3, 2, 15
4, 0, 6
0, 7, 2
6, 3, 0
3, 0, 20
8, 7, 1
2, 4, 2
2, 7, 2
8, 4, 6
3, 4, 7
0, 4, 2
7, 9, 3
8, 3, 2
7, 0, 15
2, 8, 4
6, 5, 3
9, 2, 9
7, 2, 13
8, 6, 5
3, 1, 15
8, 9, 3
3, 7, 2
4, 8, 3
3, 9, 2
0, 3, 1
9, 3, 0
0, 8, 3
5, 8, 5
8, 5, 1
9, 8, 5
5, 3, 0
7, 6, 3
6, 4, 7
9, 1, 10
3, 8, 10
5, 1, 11
0, 1, 4
0, 5, 3
9, 5, 3
2, 0, 4
2, 3, 0
1, 4, 9
6, 1, 13
1, 3, 2
7, 8, 12
8, 2, 2
4, 2, 8
7, 1, 11
9, 4, 10
5, 2, 11
7, 3, 0
0, 6, 0
1, 2, 3
1, 6, 2
6, 8, 15
8, 0, 11
2, 1, 5
4, 9, 1
8, 1, 8
