winner, loser, victorycount
9, 8, 11
6, 5, 6
8, 5, 0
4, 7, 1
8, 2, 0
3, 8, 3
0, 6, 6
8, 4, 2
5, 8, 16
2, 8, 20
9, 2, 3
7, 6, 6
0, 2, 2
8, 7, 1
4, 2, 1
2, 0, 4
3, 5, 1
0, 3, 13
2, 9, 3
0, 9, 0
2, 6, 7
7, 0, 4
8, 9, 0
4, 0, 0
1, 4, 0
4, 8, 23
7, 5, 4
2, 4, 6
5, 2, 0
8, 1, 7
3, 6, 2
4, 6, 6
6, 9, 2
5, 6, 3
3, 4, 1
1, 8, 16
0, 4, 1
2, 5, 1
7, 1, 2
1, 2, 3
5, 3, 21
6, 7, 0
5, 7, 0
9, 0, 3
1, 0, 4
1, 5, 3
1, 9, 0
5, 1, 0
3, 2, 0
8, 0, 0
3, 9, 0
4, 9, 1
9, 4, 5
9, 7, 5
6, 1, 1
3, 0, 0
0, 8, 22
6, 8, 17
3, 7, 0
8, 6, 3
7, 8, 18
1, 7, 2
6, 3, 7
4, 1, 3
6, 0, 1
5, 9, 0
7, 2, 0
0, 1, 1
9, 5, 1
3, 1, 3
2, 1, 2
9, 1, 2
1, 3, 18
6, 2, 2
9, 3, 16
7, 3, 27
8, 3, 7
7, 9, 3
2, 7, 2
0, 7, 3
6, 4, 3
2, 3, 14
5, 0, 1
5, 4, 5
4, 5, 3
7, 4, 3
9, 6, 3
1, 6, 4
0, 5, 2
4, 3, 22
