winner, loser, victorycount
8, 9, 10
2, 4, 10
5, 8, 0
4, 5, 14
8, 0, 0
6, 7, 0
1, 2, 1
6, 9, 6
9, 1, 2
6, 0, 0
1, 3, 3
1, 5, 22
3, 4, 3
3, 8, 1
8, 5, 21
0, 4, 5
0, 3, 2
0, 5, 13
0, 6, 9
9, 0, 0
8, 1, 1
1, 8, 2
4, 1, 0
4, 7, 0
3, 9, 14
2, 0, 1
7, 9, 11
6, 5, 7
2, 7, 2
5, 3, 2
5, 0, 1
7, 1, 0
1, 7, 4
7, 3, 2
6, 1, 3
8, 3, 1
5, 7, 0
1, 4, 10
4, 3, 3
8, 4, 3
2, 3, 0
3, 1, 3
1, 6, 10
9, 2, 2
4, 0, 1
5, 4, 0
9, 4, 5
8, 6, 9
2, 8, 0
5, 6, 1
7, 5, 26
9, 3, 3
5, 1, 1
0, 2, 3
2, 6, 13
4, 2, 1
9, 8, 2
6, 8, 1
7, 2, 0
7, 8, 2
3, 2, 2
6, 2, 1
0, 1, 2
3, 6, 9
3, 5, 9
3, 7, 1
5, 9, 2
4, 6, 9
6, 4, 12
7, 0, 5
6, 3, 0
1, 0, 2
8, 2, 1
2, 9, 13
5, 2, 1
0, 7, 2
8, 7, 3
9, 7, 1
9, 6, 8
3, 0, 2
1, 9, 12
7, 6, 11
9, 5, 11
7, 4, 17
4, 9, 1
4, 8, 0
0, 8, 7
2, 1, 2
0, 9, 17
2, 5, 15
