"","0","1","2","3","4","5","6","7","8","9"
"0",0,1,1,7,6,7,6,1,5,6
"1",6,0,4,7,8,5,4,4,4,8
"2",2,3,0,8,3,5,7,4,3,7
"3",3,9,3,0,1,0,2,3,4,14
"4",7,3,6,3,0,5,6,9,4,3
"5",4,3,2,7,9,0,3,7,7,5
"6",5,4,6,11,6,2,0,11,5,3
"7",2,4,3,4,9,4,7,0,9,4
"8",3,2,5,4,8,13,3,5,0,8
"9",8,1,3,3,3,1,4,7,6,0
