approaching, opponent, attackcount
9, 5, 10
3, 5, 7
9, 6, 7
8, 2, 6
0, 2, 3
2, 8, 1
4, 9, 5
2, 0, 3
7, 1, 9
7, 3, 5
2, 9, 3
8, 9, 4
2, 4, 6
4, 1, 7
3, 4, 3
7, 8, 6
6, 0, 7
8, 4, 4
5, 6, 5
9, 2, 8
8, 7, 6
5, 2, 6
7, 0, 7
4, 0, 3
0, 6, 8
1, 8, 4
3, 2, 3
1, 0, 2
9, 7, 8
8, 6, 3
0, 1, 7
2, 6, 3
4, 6, 5
3, 7, 6
1, 4, 1
7, 4, 6
0, 8, 2
5, 1, 5
8, 3, 7
6, 4, 4
7, 6, 7
5, 9, 4
4, 7, 0
2, 1, 7
6, 2, 4
4, 2, 9
6, 9, 5
0, 7, 2
7, 9, 5
2, 5, 3
6, 1, 8
0, 5, 4
6, 8, 3
5, 7, 1
7, 2, 9
3, 1, 6
5, 0, 3
6, 7, 6
6, 3, 8
1, 6, 3
4, 3, 5
1, 3, 3
9, 1, 10
9, 3, 9
9, 8, 4
9, 4, 12
1, 5, 2
0, 9, 3
5, 3, 3
3, 9, 3
4, 5, 6
3, 0, 4
1, 7, 2
8, 1, 5
0, 3, 2
3, 6, 3
9, 0, 13
6, 5, 6
7, 5, 8
0, 4, 4
2, 7, 3
2, 3, 2
1, 2, 1
3, 8, 6
5, 8, 2
8, 5, 4
4, 8, 2
1, 9, 2
5, 4, 10
8, 0, 9
