approaching, opponent, attackcount
7, 6, 3
2, 1, 0
7, 4, 9
9, 7, 8
3, 8, 4
1, 9, 6
6, 5, 6
9, 4, 6
0, 9, 2
2, 7, 2
3, 1, 3
3, 6, 1
8, 2, 2
0, 8, 4
0, 6, 6
4, 5, 3
1, 0, 8
9, 5, 2
8, 0, 10
7, 2, 7
1, 6, 3
7, 8, 5
8, 6, 3
4, 3, 2
6, 0, 4
2, 9, 4
1, 4, 9
8, 3, 8
6, 4, 2
4, 9, 4
7, 9, 5
5, 4, 7
3, 0, 4
5, 9, 5
0, 5, 6
2, 4, 3
3, 2, 4
9, 0, 9
2, 5, 3
6, 7, 8
0, 7, 6
0, 3, 2
4, 0, 4
5, 3, 7
7, 0, 11
8, 4, 6
6, 9, 2
2, 6, 2
8, 5, 6
6, 1, 6
2, 8, 4
9, 3, 8
1, 8, 7
9, 6, 2
3, 4, 0
2, 0, 4
4, 7, 6
0, 4, 3
9, 8, 1
3, 5, 2
5, 0, 9
9, 1, 9
4, 2, 5
4, 6, 10
4, 8, 6
0, 1, 3
6, 2, 9
4, 1, 4
8, 7, 8
6, 3, 7
7, 3, 6
5, 1, 4
0, 2, 4
6, 8, 5
1, 2, 4
7, 5, 3
8, 9, 6
5, 8, 9
7, 1, 3
1, 3, 14
1, 5, 7
8, 1, 7
1, 7, 3
3, 9, 5
5, 2, 7
5, 6, 4
5, 7, 2
9, 2, 5
2, 3, 1
3, 7, 2
