approaching, opponent, attackcount
6, 9, 4
7, 2, 4
9, 1, 3
3, 6, 4
6, 7, 8
0, 8, 4
6, 3, 5
8, 4, 6
8, 3, 4
6, 4, 3
8, 0, 6
2, 3, 9
4, 7, 2
8, 1, 13
9, 6, 7
7, 4, 9
2, 6, 1
0, 7, 7
8, 6, 5
1, 2, 2
6, 8, 6
9, 2, 5
9, 8, 4
1, 8, 2
4, 1, 6
5, 3, 4
0, 1, 6
8, 9, 7
9, 4, 8
0, 6, 6
6, 0, 5
3, 7, 6
4, 5, 3
7, 1, 12
9, 5, 7
3, 5, 3
5, 9, 4
4, 2, 4
1, 7, 1
0, 3, 8
5, 6, 4
4, 9, 2
5, 4, 7
7, 8, 4
7, 9, 4
2, 4, 7
9, 0, 4
1, 5, 3
8, 7, 1
5, 7, 3
6, 1, 11
2, 8, 2
2, 0, 6
7, 6, 7
9, 7, 7
0, 4, 12
6, 2, 8
0, 5, 5
7, 3, 4
5, 2, 4
6, 5, 7
9, 3, 6
2, 5, 6
4, 0, 3
1, 4, 2
5, 8, 3
8, 5, 2
4, 8, 3
3, 1, 2
3, 9, 4
5, 0, 6
1, 9, 3
0, 9, 5
7, 0, 3
4, 3, 0
0, 2, 9
2, 1, 6
4, 6, 3
2, 7, 4
8, 2, 7
3, 8, 0
3, 0, 8
3, 2, 6
1, 0, 6
1, 6, 4
2, 9, 4
5, 1, 7
1, 3, 1
3, 4, 6
7, 5, 6
