self, opp, fightsavoided
7, 9, 4
8, 0, 4
7, 1, 1
4, 1, 6
4, 3, 3
2, 3, 6
2, 8, 9
3, 9, 6
0, 7, 2
5, 4, 8
7, 2, 1
5, 1, 6
3, 6, 4
7, 3, 5
4, 9, 2
4, 7, 9
9, 1, 4
6, 7, 3
6, 1, 6
8, 6, 2
6, 3, 7
9, 0, 4
5, 7, 6
7, 6, 2
1, 2, 4
6, 8, 3
4, 6, 4
2, 4, 8
0, 1, 4
2, 6, 3
6, 5, 5
0, 2, 8
7, 8, 3
9, 5, 3
9, 4, 8
5, 0, 5
5, 8, 1
7, 5, 4
0, 9, 3
1, 0, 9
3, 7, 8
9, 8, 5
1, 6, 5
9, 3, 11
6, 4, 2
3, 1, 6
3, 4, 12
4, 0, 3
5, 3, 8
4, 8, 8
3, 5, 1
9, 6, 1
5, 9, 8
2, 5, 7
0, 5, 7
7, 4, 4
5, 2, 2
9, 2, 1
1, 7, 6
0, 3, 3
0, 8, 5
3, 2, 8
8, 4, 8
1, 3, 5
2, 9, 4
4, 5, 10
1, 5, 4
7, 0, 6
2, 7, 6
0, 4, 3
6, 0, 6
8, 3, 7
8, 1, 7
8, 2, 4
5, 6, 3
6, 2, 5
2, 1, 2
1, 4, 3
1, 8, 7
9, 7, 2
0, 6, 7
8, 9, 5
8, 5, 3
8, 7, 6
3, 8, 6
2, 0, 5
1, 9, 3
3, 0, 6
4, 2, 8
6, 9, 3
