self, opp, fightsavoided
0, 8, 0
7, 9, 4
7, 4, 3
4, 9, 2
0, 3, 0
0, 1, 0
4, 6, 9
3, 4, 4
3, 7, 6
3, 5, 5
6, 5, 7
2, 4, 9
1, 4, 5
1, 6, 8
8, 3, 7
9, 3, 4
8, 7, 5
8, 0, 11
3, 2, 2
5, 4, 6
0, 7, 0
0, 9, 0
7, 5, 5
1, 7, 2
1, 3, 4
4, 2, 8
7, 6, 13
3, 6, 10
4, 7, 2
9, 1, 5
9, 6, 11
4, 0, 1
0, 5, 0
9, 0, 11
3, 1, 5
8, 5, 3
9, 4, 14
1, 0, 6
2, 1, 6
8, 9, 1
9, 2, 4
4, 3, 5
7, 8, 10
5, 2, 6
3, 8, 4
2, 9, 8
0, 4, 0
2, 8, 3
8, 1, 3
4, 8, 3
7, 1, 12
8, 6, 2
4, 1, 3
8, 2, 6
7, 0, 5
6, 1, 4
5, 9, 6
8, 4, 4
3, 9, 3
5, 3, 2
1, 2, 4
5, 7, 5
5, 8, 4
6, 8, 3
6, 2, 4
2, 3, 11
1, 8, 6
5, 0, 5
2, 5, 10
3, 0, 11
6, 3, 3
0, 6, 0
1, 9, 8
2, 0, 4
9, 5, 5
5, 1, 3
4, 5, 6
2, 6, 5
9, 7, 2
1, 5, 5
6, 9, 2
6, 0, 9
2, 7, 5
0, 2, 0
6, 7, 7
9, 8, 5
5, 6, 8
7, 3, 6
6, 4, 3
7, 2, 6
