self, opp, fightsavoided
6, 9, 7
7, 0, 10
9, 0, 7
6, 3, 11
6, 0, 7
8, 4, 7
4, 2, 7
9, 1, 3
7, 3, 4
1, 2, 8
4, 8, 0
1, 3, 8
6, 5, 4
1, 6, 1
8, 9, 7
8, 5, 4
4, 5, 5
1, 9, 5
9, 7, 3
2, 4, 3
9, 3, 4
9, 4, 1
5, 7, 5
4, 3, 10
5, 4, 8
1, 7, 3
2, 9, 6
7, 9, 8
8, 1, 8
6, 1, 2
9, 6, 4
4, 7, 2
0, 8, 5
0, 7, 6
4, 6, 3
6, 8, 3
3, 7, 0
0, 9, 10
5, 9, 5
3, 0, 5
7, 4, 3
7, 1, 3
0, 4, 1
2, 8, 3
3, 4, 1
3, 8, 4
9, 2, 5
0, 2, 5
2, 6, 7
5, 0, 6
5, 6, 10
6, 2, 8
4, 1, 4
2, 3, 4
2, 5, 4
1, 4, 1
5, 8, 1
1, 0, 4
4, 0, 13
8, 2, 12
6, 7, 2
2, 7, 7
5, 2, 5
2, 0, 2
4, 9, 4
8, 3, 9
0, 3, 2
2, 1, 2
0, 6, 6
7, 8, 8
3, 2, 3
5, 1, 5
7, 6, 4
9, 5, 1
3, 9, 4
8, 6, 4
7, 5, 7
0, 5, 3
8, 0, 16
9, 8, 3
5, 3, 4
3, 1, 4
0, 1, 4
1, 8, 4
1, 5, 5
7, 2, 8
3, 6, 5
8, 7, 1
6, 4, 9
3, 5, 1
