self, opp, fightsavoided
1, 5, 2
8, 2, 1
5, 9, 8
2, 8, 3
0, 4, 7
7, 8, 3
0, 8, 4
5, 8, 7
1, 9, 3
0, 7, 6
4, 2, 2
8, 6, 2
0, 3, 6
1, 2, 5
6, 0, 2
1, 0, 6
2, 6, 7
8, 1, 6
8, 3, 16
2, 3, 8
7, 9, 7
3, 1, 0
6, 7, 2
8, 9, 2
9, 6, 6
4, 6, 5
3, 2, 0
2, 7, 9
5, 4, 6
6, 3, 8
4, 0, 5
1, 3, 12
2, 0, 4
7, 5, 9
8, 4, 12
4, 8, 4
2, 5, 9
1, 7, 3
7, 0, 1
3, 6, 0
3, 8, 0
0, 6, 7
9, 3, 6
6, 9, 7
5, 1, 6
4, 1, 9
0, 5, 4
8, 0, 3
3, 9, 0
9, 8, 2
7, 4, 6
9, 5, 4
3, 0, 0
6, 8, 2
6, 1, 4
1, 4, 9
7, 1, 6
8, 5, 9
7, 6, 6
7, 3, 8
2, 9, 4
9, 2, 2
3, 4, 0
5, 6, 7
3, 5, 0
1, 8, 5
5, 3, 5
6, 2, 4
6, 4, 3
1, 6, 4
9, 1, 3
9, 7, 7
0, 2, 1
4, 3, 12
8, 7, 6
9, 0, 5
5, 2, 4
4, 5, 6
0, 9, 4
5, 0, 2
4, 7, 6
9, 4, 3
7, 2, 9
3, 7, 0
2, 4, 8
4, 9, 11
5, 7, 7
0, 1, 1
6, 5, 6
2, 1, 9
