self, opp, fightsavoided
6, 7, 6
6, 0, 4
9, 7, 4
8, 7, 7
5, 1, 2
0, 7, 14
4, 2, 3
6, 1, 6
9, 1, 1
5, 9, 5
5, 8, 6
2, 9, 1
3, 5, 5
8, 5, 5
0, 4, 12
0, 2, 4
1, 5, 3
0, 3, 6
9, 0, 5
3, 6, 4
9, 4, 5
1, 9, 9
7, 4, 1
7, 6, 1
9, 5, 7
8, 6, 5
5, 0, 1
6, 9, 3
4, 7, 7
0, 9, 5
8, 3, 10
3, 4, 3
0, 5, 6
4, 9, 2
2, 7, 7
6, 3, 4
2, 4, 2
8, 1, 13
9, 6, 2
4, 3, 2
5, 4, 7
5, 7, 12
7, 5, 5
8, 0, 6
7, 3, 8
5, 2, 4
1, 4, 4
9, 8, 5
9, 3, 2
3, 2, 5
4, 0, 7
9, 2, 8
0, 6, 9
1, 8, 4
2, 3, 9
4, 8, 1
7, 9, 3
1, 7, 3
2, 1, 6
3, 8, 5
1, 2, 6
1, 0, 6
6, 8, 7
5, 6, 1
2, 6, 4
6, 4, 3
1, 3, 7
3, 9, 0
8, 9, 4
7, 2, 5
3, 0, 7
4, 6, 1
0, 8, 2
8, 4, 8
7, 8, 4
2, 0, 4
0, 1, 4
6, 2, 2
3, 1, 4
7, 0, 9
6, 5, 10
8, 2, 9
4, 1, 3
5, 3, 3
4, 5, 8
2, 5, 5
2, 8, 1
1, 6, 3
7, 1, 4
3, 7, 6
