self, opp, fightsavoided
6, 1, 7
7, 1, 10
8, 6, 5
8, 7, 2
1, 9, 4
3, 4, 8
7, 6, 1
3, 8, 1
3, 0, 1
4, 1, 5
7, 9, 4
0, 4, 9
1, 6, 3
2, 4, 5
6, 0, 4
5, 4, 5
5, 9, 7
9, 4, 6
7, 4, 4
5, 6, 6
2, 3, 4
5, 3, 12
6, 7, 2
9, 5, 3
8, 4, 3
2, 0, 5
3, 9, 5
3, 1, 1
3, 6, 2
8, 9, 2
4, 7, 4
8, 5, 2
9, 7, 4
4, 9, 5
0, 7, 4
9, 6, 2
1, 8, 3
5, 8, 11
7, 3, 8
0, 8, 4
8, 3, 2
1, 3, 3
8, 0, 4
4, 2, 8
5, 2, 3
7, 5, 7
9, 3, 6
5, 1, 9
4, 5, 3
2, 1, 4
3, 5, 3
6, 5, 15
4, 0, 7
7, 0, 3
9, 0, 4
1, 5, 4
0, 1, 8
3, 2, 4
6, 9, 5
3, 7, 6
1, 7, 3
8, 1, 6
9, 2, 3
0, 5, 8
4, 8, 4
6, 4, 4
0, 9, 5
4, 6, 1
2, 7, 4
2, 5, 5
2, 6, 3
2, 8, 1
2, 9, 6
7, 8, 9
1, 2, 2
6, 2, 4
1, 4, 6
6, 3, 8
6, 8, 7
1, 0, 4
0, 6, 10
9, 8, 7
7, 2, 10
9, 1, 11
0, 2, 3
4, 3, 3
5, 7, 7
8, 2, 7
0, 3, 7
5, 0, 2
