self, opp, fightsavoided
3, 6, 4
4, 0, 12
5, 7, 5
9, 4, 0
6, 7, 8
3, 0, 3
9, 2, 0
4, 2, 4
6, 1, 6
1, 0, 14
1, 7, 8
3, 1, 3
8, 6, 8
2, 8, 1
2, 6, 2
7, 1, 4
7, 6, 4
6, 3, 12
8, 9, 7
6, 0, 13
2, 7, 5
1, 3, 5
8, 7, 9
6, 5, 16
4, 1, 8
1, 5, 1
5, 1, 6
0, 9, 0
6, 8, 10
4, 7, 6
4, 3, 7
5, 3, 7
5, 9, 9
7, 0, 2
5, 2, 3
2, 3, 3
9, 3, 0
8, 4, 3
7, 3, 4
8, 5, 10
0, 8, 0
9, 5, 0
0, 1, 0
1, 2, 5
6, 2, 21
5, 8, 1
9, 0, 0
9, 8, 0
5, 4, 7
1, 4, 7
7, 5, 4
8, 3, 17
1, 8, 6
4, 9, 4
6, 9, 8
4, 5, 5
3, 4, 4
9, 1, 0
8, 0, 10
5, 6, 9
0, 4, 0
3, 9, 3
8, 2, 15
9, 6, 0
7, 8, 3
0, 3, 0
8, 1, 7
3, 2, 7
7, 4, 3
5, 0, 3
7, 2, 6
2, 9, 5
4, 8, 4
2, 1, 1
2, 4, 2
4, 6, 6
0, 2, 0
6, 4, 3
3, 7, 6
2, 5, 3
0, 7, 0
1, 6, 5
9, 7, 0
0, 5, 0
3, 8, 6
7, 9, 11
1, 9, 5
0, 6, 0
3, 5, 3
2, 0, 3
