self, opp, fightsavoided
1, 0, 2
0, 8, 9
6, 9, 4
2, 9, 6
9, 0, 6
3, 4, 6
6, 3, 6
1, 3, 3
6, 1, 8
8, 3, 3
1, 9, 10
9, 7, 3
2, 7, 7
6, 2, 10
1, 6, 9
8, 7, 2
8, 5, 7
1, 4, 6
8, 4, 2
8, 9, 4
9, 8, 8
9, 1, 3
2, 8, 5
7, 5, 2
2, 5, 7
3, 8, 4
3, 7, 6
4, 9, 4
6, 8, 4
5, 6, 5
2, 1, 4
5, 0, 2
5, 8, 5
5, 9, 6
3, 1, 5
2, 4, 4
8, 0, 7
4, 3, 0
9, 2, 4
7, 6, 4
9, 4, 12
3, 5, 3
0, 7, 6
6, 7, 0
2, 0, 3
5, 2, 6
2, 6, 3
8, 6, 6
1, 8, 4
7, 8, 8
1, 7, 1
3, 2, 6
3, 6, 8
1, 5, 12
4, 0, 6
5, 1, 5
7, 4, 2
8, 1, 5
0, 3, 4
5, 4, 3
7, 9, 3
0, 1, 5
5, 3, 1
9, 3, 7
0, 5, 5
9, 5, 5
1, 2, 3
7, 1, 3
4, 5, 3
0, 6, 3
0, 9, 4
6, 5, 1
4, 6, 4
4, 8, 5
2, 3, 5
8, 2, 3
7, 0, 12
0, 2, 5
3, 9, 9
3, 0, 6
7, 2, 7
9, 6, 6
6, 0, 9
4, 2, 4
5, 7, 4
7, 3, 10
4, 7, 2
0, 4, 5
4, 1, 2
6, 4, 5
