winner, loser, victorycount
7, 6, 5
3, 5, 4
0, 2, 7
2, 4, 6
4, 3, 2
7, 1, 6
1, 8, 8
1, 5, 9
3, 1, 9
1, 2, 5
2, 3, 5
2, 1, 4
9, 5, 4
2, 9, 7
9, 2, 3
9, 4, 3
8, 9, 4
4, 0, 4
3, 7, 2
4, 6, 5
7, 4, 2
3, 4, 1
4, 1, 4
9, 6, 8
2, 8, 7
4, 7, 0
6, 9, 5
2, 5, 5
4, 5, 2
8, 0, 6
6, 7, 2
1, 9, 3
5, 9, 4
1, 4, 7
3, 6, 4
4, 2, 3
8, 7, 7
9, 7, 7
7, 3, 2
6, 3, 7
0, 5, 5
1, 7, 5
5, 2, 6
2, 6, 6
8, 1, 7
3, 8, 7
5, 0, 4
3, 0, 3
8, 3, 9
7, 9, 1
0, 1, 6
9, 1, 4
4, 8, 7
0, 4, 2
6, 8, 2
1, 6, 10
9, 3, 6
3, 2, 5
5, 6, 6
6, 0, 10
5, 3, 1
1, 3, 4
0, 3, 7
0, 6, 3
2, 7, 7
8, 4, 3
6, 1, 1
0, 8, 7
5, 8, 4
7, 8, 6
1, 0, 6
6, 2, 6
4, 9, 3
0, 7, 8
2, 0, 4
6, 4, 2
7, 5, 5
7, 2, 5
5, 1, 5
0, 9, 5
8, 5, 4
5, 7, 8
7, 0, 7
3, 9, 5
9, 0, 8
8, 6, 4
9, 8, 8
5, 4, 5
6, 5, 8
8, 2, 2
