self, opp, fightsavoided
2, 0, 3
4, 8, 4
1, 0, 6
5, 2, 5
3, 0, 13
9, 4, 7
0, 4, 2
7, 4, 2
0, 5, 6
6, 5, 2
6, 0, 13
4, 5, 12
7, 6, 7
2, 1, 9
6, 9, 7
9, 7, 3
8, 4, 9
5, 1, 1
2, 9, 12
8, 6, 6
6, 1, 5
8, 3, 1
0, 6, 5
5, 4, 10
2, 6, 3
0, 9, 13
5, 0, 3
8, 2, 4
1, 9, 5
6, 2, 1
1, 4, 6
9, 0, 4
6, 8, 2
2, 5, 6
4, 0, 6
3, 9, 11
1, 8, 2
8, 1, 15
6, 4, 0
4, 7, 0
4, 6, 2
5, 3, 2
5, 7, 7
1, 6, 10
0, 2, 2
7, 5, 1
7, 8, 3
3, 4, 5
6, 3, 2
1, 5, 4
3, 5, 7
3, 1, 3
4, 2, 5
7, 2, 6
2, 4, 6
2, 3, 2
1, 3, 4
8, 9, 9
2, 8, 1
1, 2, 10
3, 7, 4
4, 3, 1
6, 7, 4
9, 1, 2
9, 6, 2
8, 7, 2
0, 1, 5
7, 9, 10
0, 7, 3
8, 5, 4
3, 8, 1
4, 9, 19
4, 1, 0
1, 7, 4
5, 6, 2
9, 8, 3
0, 3, 2
7, 0, 12
3, 2, 9
0, 8, 1
5, 8, 2
7, 3, 1
9, 5, 6
3, 6, 6
7, 1, 5
9, 2, 2
2, 7, 5
9, 3, 1
8, 0, 9
5, 9, 1
