approaching, opponent, attackcount
0, 6, 1
9, 7, 25
7, 2, 0
8, 4, 2
0, 5, 2
5, 8, 8
4, 0, 1
8, 9, 0
6, 0, 4
3, 5, 6
0, 8, 11
4, 9, 0
6, 1, 18
9, 5, 2
1, 7, 9
1, 0, 1
9, 2, 2
2, 1, 14
9, 3, 5
4, 1, 8
8, 6, 0
7, 6, 2
6, 3, 1
3, 2, 0
1, 4, 0
5, 0, 5
9, 4, 3
4, 6, 1
3, 1, 16
5, 9, 2
6, 5, 3
0, 3, 2
5, 6, 1
2, 6, 1
9, 1, 14
7, 3, 1
4, 5, 0
4, 8, 11
4, 3, 2
9, 8, 15
6, 4, 2
3, 4, 3
0, 1, 6
0, 9, 5
3, 7, 29
2, 0, 7
1, 6, 0
4, 7, 20
0, 2, 3
8, 3, 0
8, 2, 0
7, 0, 0
2, 3, 7
6, 7, 22
7, 8, 0
7, 4, 0
7, 9, 2
6, 9, 4
4, 2, 0
5, 2, 1
3, 0, 6
5, 4, 5
0, 7, 15
2, 4, 4
8, 0, 2
1, 3, 1
5, 7, 12
2, 9, 3
6, 2, 3
9, 6, 1
3, 6, 1
1, 5, 1
8, 5, 0
7, 1, 0
3, 9, 4
5, 3, 1
8, 1, 0
5, 1, 14
2, 8, 16
1, 9, 0
7, 5, 0
2, 5, 7
2, 7, 12
3, 8, 13
6, 8, 11
1, 8, 1
0, 4, 4
8, 7, 2
9, 0, 0
1, 2, 1
