approaching, opponent, attackcount
7, 1, 2
3, 5, 0
6, 2, 0
3, 7, 3
6, 3, 1
6, 9, 1
0, 3, 13
1, 8, 15
5, 8, 18
3, 0, 0
8, 6, 1
2, 6, 11
4, 7, 1
4, 6, 1
8, 9, 1
4, 2, 2
1, 0, 1
6, 8, 7
1, 7, 2
7, 5, 2
4, 0, 1
9, 0, 2
0, 2, 1
7, 4, 12
3, 1, 1
4, 1, 3
6, 1, 3
8, 0, 1
2, 1, 1
2, 7, 3
9, 1, 0
1, 2, 5
9, 8, 6
9, 2, 2
4, 8, 4
5, 3, 11
9, 7, 1
7, 8, 9
9, 6, 3
1, 9, 12
7, 3, 5
5, 2, 5
0, 5, 3
8, 3, 1
6, 7, 3
2, 3, 9
9, 4, 3
5, 0, 0
3, 2, 1
5, 4, 17
3, 9, 3
0, 6, 12
6, 5, 1
2, 8, 16
0, 7, 4
1, 3, 12
0, 8, 25
2, 0, 2
2, 5, 3
6, 0, 1
2, 4, 11
0, 9, 12
0, 1, 1
7, 9, 15
5, 9, 13
4, 3, 2
8, 7, 1
8, 1, 0
7, 2, 1
1, 4, 18
3, 4, 6
0, 4, 15
3, 8, 5
3, 6, 1
5, 6, 12
1, 5, 2
2, 9, 10
8, 2, 0
8, 4, 2
9, 3, 0
7, 6, 5
5, 1, 5
8, 5, 1
7, 0, 1
1, 6, 8
5, 7, 5
4, 5, 1
9, 5, 1
4, 9, 2
6, 4, 5
