approaching, opponent, attackcount
1, 4, 23
4, 1, 0
4, 7, 0
2, 6, 0
4, 8, 1
4, 0, 0
9, 1, 2
3, 2, 22
3, 7, 5
8, 0, 3
7, 0, 4
6, 7, 0
0, 2, 11
2, 9, 0
4, 3, 1
9, 2, 18
7, 1, 2
9, 5, 1
7, 6, 3
1, 6, 4
1, 5, 2
5, 3, 2
6, 9, 5
4, 6, 0
9, 3, 0
0, 7, 1
6, 2, 16
8, 4, 21
5, 6, 7
8, 7, 2
8, 1, 2
8, 6, 2
2, 3, 0
1, 2, 24
4, 9, 1
6, 0, 9
5, 7, 2
6, 5, 2
3, 8, 0
0, 6, 1
6, 1, 0
2, 5, 0
9, 8, 5
1, 7, 1
1, 0, 8
2, 7, 1
7, 8, 3
1, 9, 8
4, 5, 0
8, 3, 3
8, 9, 5
9, 0, 0
2, 1, 2
5, 1, 6
5, 9, 8
0, 5, 0
6, 4, 15
4, 2, 0
5, 8, 2
0, 1, 1
0, 3, 0
5, 0, 8
3, 0, 7
6, 8, 1
3, 4, 16
6, 3, 1
0, 9, 2
9, 4, 16
8, 2, 14
3, 5, 0
7, 4, 15
5, 2, 13
1, 8, 1
3, 6, 6
7, 9, 10
1, 3, 1
7, 2, 22
3, 1, 1
0, 8, 1
2, 8, 0
9, 6, 2
7, 5, 0
8, 5, 4
3, 9, 4
9, 7, 1
0, 4, 14
2, 4, 3
7, 3, 0
2, 0, 0
5, 4, 20
