approaching, opponent, attackcount
4, 3, 5
9, 8, 2
0, 7, 17
2, 9, 1
0, 5, 3
1, 7, 9
7, 6, 2
6, 4, 2
7, 9, 2
8, 4, 3
1, 5, 2
0, 8, 2
6, 3, 4
9, 7, 7
6, 5, 2
9, 5, 2
6, 0, 1
7, 0, 0
0, 6, 9
3, 1, 7
5, 7, 14
7, 1, 2
9, 2, 3
5, 3, 5
7, 5, 2
5, 0, 3
5, 2, 7
9, 4, 0
6, 9, 3
3, 9, 3
1, 9, 1
7, 8, 1
2, 8, 1
9, 0, 2
3, 7, 7
8, 6, 14
0, 9, 6
2, 6, 1
9, 3, 2
2, 0, 2
5, 4, 1
4, 6, 5
4, 1, 17
4, 0, 6
4, 9, 7
8, 9, 17
1, 2, 4
7, 3, 3
0, 4, 1
1, 8, 0
3, 0, 5
8, 7, 17
0, 1, 9
5, 1, 7
1, 3, 3
6, 1, 5
2, 7, 5
2, 1, 2
3, 2, 9
2, 3, 3
5, 8, 4
1, 0, 1
1, 4, 2
9, 6, 2
4, 2, 9
8, 3, 8
0, 2, 14
3, 8, 0
7, 4, 2
6, 2, 3
0, 3, 3
6, 7, 12
9, 1, 0
4, 8, 2
2, 4, 2
8, 2, 19
1, 6, 6
2, 5, 1
8, 5, 7
6, 8, 0
8, 1, 16
5, 6, 6
7, 2, 3
3, 4, 2
4, 7, 19
3, 6, 1
4, 5, 6
5, 9, 7
8, 0, 2
3, 5, 4
