approaching, opponent, attackcount
1, 8, 2
6, 2, 1
6, 4, 4
9, 0, 0
0, 8, 3
8, 9, 1
4, 9, 2
5, 0, 1
6, 0, 0
4, 0, 1
5, 4, 1
4, 7, 3
5, 2, 1
0, 1, 13
3, 8, 0
3, 6, 1
1, 9, 0
9, 4, 6
3, 4, 2
0, 2, 2
1, 3, 5
0, 6, 3
7, 2, 1
0, 4, 8
3, 1, 0
8, 3, 18
5, 7, 0
7, 9, 3
1, 6, 0
2, 4, 3
5, 3, 1
9, 1, 12
2, 5, 23
5, 1, 1
9, 8, 1
9, 3, 25
2, 1, 1
9, 2, 5
1, 0, 2
2, 9, 3
7, 4, 5
6, 9, 1
2, 3, 10
2, 0, 3
8, 7, 7
7, 6, 0
4, 6, 0
8, 2, 6
0, 7, 11
3, 7, 2
6, 8, 3
6, 5, 21
9, 6, 1
1, 4, 2
4, 5, 17
8, 5, 25
7, 0, 0
5, 8, 1
7, 5, 8
3, 0, 1
9, 7, 14
3, 2, 1
8, 1, 4
8, 6, 3
0, 5, 16
9, 5, 24
1, 2, 1
4, 1, 2
8, 4, 5
1, 5, 18
0, 3, 14
5, 9, 0
4, 3, 7
2, 7, 4
3, 5, 8
0, 9, 1
7, 3, 5
3, 9, 2
1, 7, 7
2, 8, 1
8, 0, 3
6, 1, 3
4, 2, 3
6, 7, 4
7, 1, 0
6, 3, 14
2, 6, 2
4, 8, 0
7, 8, 0
5, 6, 1
