approaching, opponent, attackcount
7, 5, 1
7, 6, 1
4, 5, 3
0, 5, 0
9, 8, 14
2, 1, 1
2, 9, 2
6, 4, 3
7, 9, 0
6, 1, 0
5, 8, 15
2, 8, 13
4, 7, 16
2, 0, 16
8, 4, 2
8, 0, 1
3, 0, 0
7, 2, 1
5, 2, 3
1, 9, 2
9, 2, 0
1, 5, 0
0, 2, 2
9, 5, 1
0, 7, 1
3, 4, 0
6, 7, 6
8, 2, 3
2, 7, 10
4, 9, 3
2, 6, 4
7, 0, 3
9, 4, 3
8, 9, 0
3, 9, 1
0, 3, 6
3, 2, 0
0, 4, 0
6, 9, 1
5, 1, 3
8, 7, 0
4, 6, 7
1, 6, 13
9, 0, 14
4, 8, 10
3, 1, 0
0, 9, 2
1, 7, 12
6, 3, 9
5, 9, 1
4, 1, 0
9, 6, 7
5, 0, 11
8, 3, 14
3, 5, 2
7, 4, 1
5, 4, 6
1, 3, 23
3, 6, 2
1, 2, 3
9, 3, 13
6, 8, 2
9, 7, 14
4, 2, 3
2, 4, 2
7, 8, 2
0, 1, 2
6, 0, 3
5, 7, 10
0, 6, 1
1, 8, 6
7, 1, 1
7, 3, 10
3, 8, 0
3, 7, 1
8, 6, 2
1, 4, 2
5, 3, 24
2, 3, 15
4, 3, 12
6, 5, 0
0, 8, 0
4, 0, 19
1, 0, 12
6, 2, 2
2, 5, 1
8, 5, 3
5, 6, 6
8, 1, 1
9, 1, 3
