self, opp, fightsavoided
5, 7, 7
2, 5, 1
9, 3, 3
7, 4, 5
6, 1, 11
0, 9, 1
2, 1, 2
7, 8, 2
9, 7, 2
1, 9, 8
2, 9, 2
6, 3, 3
0, 5, 4
5, 2, 8
5, 0, 6
8, 5, 5
3, 8, 6
7, 2, 15
0, 2, 13
8, 0, 6
7, 5, 6
8, 1, 3
2, 3, 5
2, 8, 1
4, 0, 3
2, 4, 2
7, 1, 3
4, 5, 1
4, 2, 4
3, 1, 9
5, 1, 5
4, 9, 1
8, 7, 9
4, 7, 5
7, 0, 6
3, 5, 5
3, 4, 7
6, 2, 6
9, 0, 6
1, 8, 11
8, 3, 8
0, 6, 6
9, 6, 6
4, 8, 1
5, 6, 9
1, 7, 7
3, 7, 9
3, 0, 5
4, 3, 1
6, 9, 6
9, 5, 2
1, 4, 5
5, 9, 6
9, 2, 3
9, 1, 5
5, 4, 5
3, 9, 3
0, 1, 1
5, 3, 0
9, 8, 6
0, 8, 4
0, 7, 6
7, 6, 2
7, 3, 5
6, 5, 3
1, 5, 5
6, 8, 2
1, 6, 5
8, 6, 2
8, 9, 12
2, 0, 8
0, 3, 4
1, 0, 1
6, 7, 4
5, 8, 1
1, 3, 3
6, 0, 9
4, 1, 4
1, 2, 8
6, 4, 9
0, 4, 8
3, 6, 7
2, 6, 0
4, 6, 4
2, 7, 3
9, 4, 1
8, 4, 6
7, 9, 4
3, 2, 11
8, 2, 7
