self, opp, fightsavoided
2, 3, 4
3, 7, 1
1, 2, 3
2, 4, 13
6, 2, 3
7, 3, 4
0, 6, 5
5, 6, 6
1, 8, 0
9, 5, 2
4, 2, 4
8, 6, 6
7, 4, 4
6, 4, 13
4, 0, 2
7, 5, 5
7, 2, 8
6, 3, 9
0, 2, 3
7, 8, 0
1, 9, 4
4, 9, 6
5, 3, 7
0, 5, 15
1, 7, 2
4, 7, 7
3, 1, 3
3, 9, 3
8, 1, 4
6, 0, 6
8, 4, 4
0, 7, 10
1, 6, 4
9, 1, 2
9, 4, 6
3, 4, 3
6, 5, 5
3, 6, 1
5, 0, 4
4, 5, 1
5, 2, 11
8, 5, 6
2, 0, 5
7, 6, 2
5, 1, 5
6, 7, 10
2, 7, 5
8, 2, 8
3, 8, 2
6, 9, 8
3, 2, 1
8, 0, 10
1, 5, 2
8, 7, 6
7, 0, 1
5, 9, 5
9, 8, 9
2, 5, 5
6, 1, 6
9, 0, 5
4, 1, 6
9, 3, 4
2, 9, 2
9, 7, 1
6, 8, 7
0, 9, 7
2, 1, 8
1, 3, 4
5, 7, 9
0, 8, 1
3, 5, 2
0, 1, 13
5, 8, 7
4, 6, 1
7, 1, 3
2, 6, 5
7, 9, 7
1, 4, 4
3, 0, 2
0, 3, 7
9, 2, 1
4, 8, 0
8, 9, 1
8, 3, 5
2, 8, 3
1, 0, 5
5, 4, 10
0, 4, 5
9, 6, 10
4, 3, 6
