self, opp, fightsavoided
7, 4, 4
4, 7, 6
2, 1, 5
9, 8, 9
6, 5, 2
3, 1, 5
4, 8, 10
6, 9, 4
0, 9, 5
3, 8, 4
6, 4, 1
9, 3, 4
3, 0, 4
7, 9, 6
9, 7, 3
4, 0, 1
3, 6, 3
5, 6, 12
7, 6, 4
3, 7, 9
4, 2, 13
4, 3, 5
9, 4, 5
6, 2, 5
2, 3, 0
0, 4, 8
7, 1, 7
1, 6, 0
9, 2, 4
0, 1, 7
8, 6, 2
1, 2, 7
8, 0, 5
5, 9, 5
2, 4, 3
5, 8, 3
9, 0, 3
8, 5, 4
6, 1, 7
7, 5, 8
7, 2, 6
5, 3, 6
4, 1, 9
0, 5, 2
5, 1, 5
0, 2, 4
5, 0, 2
3, 4, 2
3, 2, 4
8, 9, 4
9, 6, 2
2, 8, 2
6, 0, 5
3, 9, 5
9, 1, 7
6, 8, 0
1, 4, 3
1, 0, 4
0, 7, 5
8, 3, 0
5, 4, 6
8, 4, 3
4, 5, 13
7, 3, 10
4, 9, 3
0, 8, 3
1, 8, 1
1, 9, 1
2, 0, 6
2, 6, 16
2, 5, 5
7, 0, 10
1, 5, 5
9, 5, 5
3, 5, 3
4, 6, 14
5, 2, 11
5, 7, 4
0, 3, 6
2, 7, 11
2, 9, 2
8, 2, 5
8, 7, 4
1, 7, 3
1, 3, 1
6, 3, 5
6, 7, 2
8, 1, 8
0, 6, 2
7, 8, 3
