self, opp, fightsavoided
8, 4, 5
2, 3, 2
6, 3, 1
1, 9, 3
0, 9, 6
2, 8, 1
1, 4, 8
3, 0, 2
2, 7, 1
5, 6, 4
0, 3, 2
4, 5, 1
8, 3, 4
3, 8, 4
6, 0, 4
5, 0, 11
6, 7, 0
9, 1, 4
1, 2, 4
9, 0, 1
5, 9, 5
3, 7, 8
5, 3, 6
1, 7, 2
0, 5, 6
3, 6, 6
3, 2, 5
8, 7, 3
2, 9, 3
9, 4, 0
3, 1, 11
8, 2, 11
0, 1, 4
6, 4, 9
0, 7, 9
4, 1, 6
1, 6, 1
1, 5, 3
4, 3, 2
6, 1, 13
7, 3, 5
5, 1, 1
7, 2, 9
0, 6, 3
2, 6, 2
2, 4, 6
3, 4, 7
0, 2, 4
2, 1, 4
8, 0, 9
8, 5, 8
9, 2, 5
9, 8, 4
1, 0, 4
4, 8, 3
5, 4, 8
2, 5, 0
1, 8, 2
7, 8, 6
5, 8, 2
1, 3, 1
6, 2, 8
0, 4, 6
7, 9, 14
3, 9, 9
7, 5, 14
6, 8, 2
5, 7, 2
4, 0, 1
0, 8, 5
4, 7, 0
7, 0, 7
6, 9, 3
5, 2, 8
8, 6, 6
3, 5, 5
8, 1, 8
9, 5, 8
7, 6, 11
4, 9, 7
6, 5, 2
9, 6, 7
8, 9, 3
9, 7, 4
4, 6, 3
7, 4, 10
7, 1, 11
2, 0, 2
4, 2, 3
9, 3, 8
