winner, loser, victorycount
0, 1, 0
3, 6, 0
4, 7, 0
0, 9, 5
3, 0, 0
2, 7, 5
3, 8, 0
5, 1, 0
0, 7, 0
0, 2, 0
2, 1, 0
8, 4, 0
4, 0, 10
0, 5, 0
7, 4, 16
6, 2, 0
1, 7, 16
5, 8, 3
5, 0, 9
6, 1, 0
0, 3, 8
4, 9, 5
4, 8, 9
1, 5, 8
3, 7, 0
4, 5, 1
7, 1, 0
2, 5, 18
7, 2, 0
0, 8, 5
7, 9, 10
6, 5, 6
6, 0, 9
9, 1, 0
1, 8, 21
8, 7, 0
5, 2, 0
6, 9, 11
8, 0, 3
4, 1, 0
5, 6, 0
5, 4, 4
1, 3, 12
3, 1, 0
2, 8, 14
9, 6, 0
2, 9, 17
8, 2, 0
9, 5, 0
8, 6, 0
9, 7, 0
3, 4, 0
0, 6, 0
3, 2, 0
3, 9, 3
2, 4, 3
2, 3, 14
7, 5, 6
4, 3, 2
6, 4, 11
5, 7, 0
1, 6, 13
8, 3, 8
9, 8, 0
6, 8, 15
2, 6, 21
5, 3, 6
2, 0, 12
1, 9, 8
8, 5, 0
6, 3, 9
7, 0, 6
4, 2, 0
7, 8, 12
9, 0, 0
9, 4, 0
1, 2, 14
7, 3, 13
6, 7, 9
1, 0, 5
7, 6, 0
5, 9, 11
1, 4, 18
0, 4, 0
3, 5, 0
9, 2, 0
8, 9, 5
8, 1, 0
4, 6, 0
9, 3, 2
