self, opp, fightsavoided
6, 2, 3
8, 4, 12
8, 0, 11
0, 6, 8
5, 7, 1
8, 5, 1
2, 5, 6
6, 4, 4
3, 8, 3
4, 3, 6
3, 1, 3
0, 3, 4
0, 8, 5
7, 1, 5
7, 3, 5
2, 4, 5
5, 9, 3
6, 1, 1
0, 9, 4
9, 4, 6
4, 2, 4
4, 5, 7
8, 7, 7
1, 4, 4
5, 0, 5
1, 9, 4
1, 3, 5
6, 5, 3
2, 0, 7
4, 1, 4
1, 7, 2
9, 1, 4
3, 5, 4
3, 9, 5
0, 1, 0
6, 7, 4
9, 8, 0
9, 2, 5
7, 5, 3
8, 1, 2
3, 2, 11
6, 0, 6
2, 6, 5
7, 4, 6
7, 9, 6
9, 7, 6
4, 0, 3
8, 6, 5
4, 6, 3
7, 6, 5
5, 6, 7
1, 8, 5
1, 5, 4
3, 6, 6
9, 6, 6
2, 1, 12
5, 8, 3
9, 0, 10
2, 9, 7
2, 3, 2
0, 4, 6
5, 2, 4
8, 9, 4
7, 0, 5
5, 4, 6
9, 5, 5
8, 2, 5
5, 1, 5
1, 0, 6
1, 2, 4
3, 0, 8
0, 7, 5
6, 9, 3
5, 3, 11
6, 8, 7
4, 9, 3
0, 2, 2
9, 3, 4
7, 8, 3
3, 4, 8
6, 3, 2
0, 5, 9
7, 2, 2
2, 8, 8
8, 3, 5
1, 6, 4
4, 7, 2
2, 7, 5
4, 8, 10
3, 7, 6
