winner, loser, victorycount
3, 1, 1
3, 2, 2
9, 7, 2
0, 3, 4
8, 9, 2
2, 4, 0
5, 2, 1
8, 5, 24
8, 1, 5
6, 1, 2
3, 9, 3
0, 7, 0
4, 0, 4
8, 7, 3
8, 3, 6
0, 1, 4
3, 0, 2
9, 2, 2
5, 0, 0
9, 3, 4
1, 5, 15
6, 5, 19
1, 6, 2
4, 1, 2
0, 8, 3
7, 6, 6
9, 1, 4
5, 7, 2
6, 2, 3
4, 5, 25
2, 1, 4
7, 0, 1
1, 4, 2
6, 8, 4
1, 8, 2
7, 3, 13
0, 2, 3
2, 8, 5
6, 0, 2
2, 6, 5
6, 9, 8
8, 4, 3
6, 7, 0
3, 4, 1
4, 3, 8
6, 3, 6
7, 5, 33
7, 8, 4
0, 6, 3
8, 6, 1
2, 3, 6
2, 7, 3
9, 4, 1
7, 4, 5
4, 8, 3
7, 2, 2
7, 1, 3
3, 5, 14
2, 9, 2
1, 7, 2
1, 3, 10
5, 1, 0
5, 3, 2
1, 2, 1
5, 8, 1
0, 9, 2
0, 4, 3
4, 2, 5
4, 6, 7
8, 2, 4
7, 9, 5
9, 6, 5
1, 9, 1
5, 6, 2
4, 7, 4
5, 9, 0
2, 0, 4
8, 0, 5
3, 8, 0
9, 8, 5
9, 0, 2
6, 4, 1
1, 0, 1
0, 5, 30
9, 5, 21
3, 6, 0
4, 9, 6
5, 4, 1
2, 5, 19
3, 7, 2
