winner, loser, victorycount
8, 9, 12
1, 0, 1
7, 2, 1
7, 9, 11
1, 7, 1
9, 0, 0
5, 2, 0
4, 7, 4
6, 3, 11
6, 9, 13
7, 4, 0
9, 4, 0
8, 1, 22
8, 3, 12
7, 5, 4
5, 6, 0
0, 2, 2
2, 7, 15
4, 6, 0
9, 7, 1
9, 6, 0
8, 5, 15
0, 6, 4
1, 5, 1
0, 5, 17
2, 4, 7
9, 2, 2
9, 8, 0
1, 2, 0
2, 6, 3
9, 5, 0
2, 0, 0
6, 2, 2
1, 3, 6
6, 8, 1
9, 1, 1
7, 8, 2
3, 0, 0
5, 1, 3
4, 2, 1
6, 4, 3
3, 9, 1
1, 9, 8
5, 4, 1
5, 3, 4
6, 7, 4
3, 2, 0
3, 5, 1
5, 9, 8
5, 0, 1
8, 4, 8
8, 7, 6
8, 6, 5
2, 3, 21
7, 0, 2
3, 6, 0
1, 8, 3
6, 1, 11
7, 3, 15
1, 6, 1
8, 2, 0
2, 8, 2
4, 5, 5
2, 1, 15
8, 0, 3
5, 8, 1
4, 9, 14
4, 1, 8
2, 5, 11
3, 1, 0
4, 3, 12
0, 8, 2
3, 8, 0
4, 8, 0
0, 3, 18
2, 9, 13
0, 4, 8
0, 9, 19
3, 7, 2
3, 4, 2
6, 5, 13
7, 1, 2
7, 6, 0
0, 1, 13
4, 0, 1
1, 4, 0
9, 3, 2
6, 0, 0
5, 7, 0
0, 7, 6
