winner, loser, victorycount
1, 9, 0
8, 0, 1
7, 3, 5
4, 5, 24
7, 9, 8
4, 7, 2
4, 0, 1
4, 3, 0
3, 4, 5
8, 3, 0
5, 2, 1
6, 0, 1
3, 7, 0
3, 8, 7
1, 6, 0
9, 6, 3
1, 2, 1
5, 8, 0
8, 4, 0
5, 4, 0
2, 9, 0
3, 0, 4
9, 7, 0
5, 6, 0
4, 2, 16
8, 1, 9
1, 7, 0
6, 9, 8
2, 7, 0
3, 1, 17
4, 8, 3
3, 2, 17
4, 9, 2
4, 1, 14
0, 8, 8
8, 6, 0
9, 8, 2
8, 9, 4
7, 2, 13
8, 7, 0
6, 3, 0
3, 5, 20
1, 4, 1
9, 3, 1
6, 7, 0
7, 5, 21
5, 9, 0
0, 2, 15
0, 3, 1
9, 5, 11
3, 6, 5
0, 1, 17
8, 5, 12
5, 3, 1
0, 5, 18
9, 1, 13
1, 0, 0
7, 6, 2
2, 0, 0
9, 0, 2
2, 6, 0
0, 4, 4
8, 2, 9
3, 9, 7
0, 6, 2
1, 5, 2
6, 4, 2
5, 0, 0
2, 1, 0
7, 0, 2
7, 8, 10
6, 2, 16
5, 7, 0
1, 8, 0
6, 1, 14
5, 1, 2
7, 4, 3
2, 3, 0
2, 8, 2
9, 2, 8
1, 3, 2
4, 6, 0
2, 5, 1
9, 4, 2
2, 4, 0
0, 7, 2
0, 9, 11
6, 8, 4
6, 5, 13
7, 1, 16
