approaching, opponent, attackcount
0, 7, 10
2, 5, 10
8, 9, 4
7, 0, 12
4, 1, 2
7, 6, 3
9, 0, 5
3, 1, 2
3, 4, 4
1, 4, 4
6, 8, 6
8, 7, 5
5, 2, 4
6, 9, 9
2, 6, 5
3, 2, 10
1, 7, 3
5, 0, 4
4, 0, 5
4, 7, 4
4, 5, 6
6, 3, 5
5, 4, 12
3, 0, 7
1, 8, 2
1, 6, 6
9, 2, 3
2, 7, 4
3, 9, 7
7, 5, 7
2, 1, 6
1, 0, 9
8, 2, 4
0, 6, 5
2, 4, 7
6, 2, 5
6, 5, 6
1, 9, 9
9, 8, 5
3, 7, 7
0, 4, 5
1, 3, 4
3, 6, 3
4, 2, 5
2, 8, 2
5, 9, 1
8, 6, 3
6, 0, 5
4, 9, 4
6, 7, 3
7, 1, 1
9, 6, 8
7, 4, 5
9, 3, 6
8, 0, 3
3, 8, 2
9, 4, 1
2, 3, 10
8, 5, 4
4, 6, 7
9, 1, 4
0, 1, 7
4, 3, 4
6, 1, 4
5, 8, 5
5, 1, 4
7, 8, 4
1, 2, 7
8, 4, 1
4, 8, 7
5, 3, 4
9, 5, 1
7, 2, 2
2, 9, 3
7, 9, 3
0, 9, 10
0, 2, 7
5, 6, 4
8, 3, 5
0, 5, 10
8, 1, 3
6, 4, 3
3, 5, 4
0, 8, 3
0, 3, 3
9, 7, 7
5, 7, 4
2, 0, 3
7, 3, 3
1, 5, 6
