approaching, opponent, attackcount
0, 6, 4
3, 9, 5
6, 7, 5
1, 9, 4
6, 4, 4
3, 2, 6
6, 9, 0
2, 3, 6
0, 3, 2
0, 1, 2
8, 2, 8
4, 6, 2
8, 4, 7
7, 5, 5
2, 7, 6
2, 1, 3
7, 1, 8
8, 1, 1
9, 8, 6
0, 2, 1
4, 7, 5
9, 5, 5
4, 5, 2
3, 7, 3
9, 6, 7
1, 4, 3
5, 3, 3
5, 0, 8
9, 0, 9
5, 2, 2
3, 4, 9
3, 8, 2
2, 5, 4
1, 6, 4
5, 9, 6
5, 4, 3
5, 6, 7
7, 3, 2
6, 8, 6
4, 9, 6
9, 4, 13
8, 6, 4
6, 5, 4
5, 8, 3
2, 6, 5
2, 8, 8
1, 7, 4
8, 3, 5
4, 1, 7
7, 9, 3
3, 1, 2
9, 3, 6
8, 5, 0
9, 1, 5
1, 3, 2
1, 8, 10
3, 0, 11
3, 6, 5
8, 9, 5
6, 2, 3
7, 4, 6
4, 2, 2
7, 0, 6
1, 5, 6
4, 8, 5
7, 8, 6
0, 8, 5
1, 0, 4
5, 1, 5
6, 1, 4
1, 2, 6
9, 7, 6
0, 5, 4
3, 5, 2
4, 0, 12
8, 0, 7
2, 4, 10
6, 3, 8
7, 6, 2
6, 0, 8
7, 2, 6
0, 7, 3
0, 4, 9
2, 0, 8
8, 7, 4
5, 7, 3
9, 2, 4
4, 3, 6
0, 9, 4
2, 9, 3
