approaching, opponent, attackcount
9, 4, 2
3, 0, 1
4, 6, 7
0, 3, 14
4, 8, 5
2, 1, 4
4, 5, 8
5, 2, 2
6, 0, 2
1, 6, 7
2, 4, 1
7, 0, 3
4, 2, 9
3, 8, 1
3, 2, 0
8, 2, 6
6, 1, 7
2, 3, 2
3, 5, 4
9, 3, 2
9, 1, 2
0, 7, 21
0, 1, 12
7, 8, 3
2, 8, 3
9, 6, 3
7, 2, 0
1, 2, 10
8, 3, 4
6, 4, 5
6, 2, 1
5, 4, 1
3, 9, 2
1, 4, 5
7, 3, 1
0, 8, 24
0, 4, 16
8, 7, 4
5, 8, 0
2, 6, 4
5, 0, 2
1, 3, 4
7, 6, 3
6, 7, 6
5, 1, 2
8, 6, 4
2, 7, 3
1, 8, 4
3, 1, 1
7, 5, 3
0, 2, 12
5, 7, 3
3, 6, 3
2, 9, 5
4, 0, 6
8, 1, 3
9, 0, 1
1, 0, 6
4, 3, 7
0, 5, 18
4, 1, 9
5, 3, 4
9, 8, 3
6, 8, 9
8, 5, 2
1, 7, 6
2, 0, 0
8, 4, 4
6, 9, 6
4, 7, 6
9, 2, 2
7, 9, 3
2, 5, 7
8, 0, 6
9, 5, 4
5, 6, 2
9, 7, 1
0, 6, 14
1, 9, 3
0, 9, 15
6, 3, 5
5, 9, 4
3, 7, 1
1, 5, 6
8, 9, 6
6, 5, 7
4, 9, 5
7, 1, 2
7, 4, 2
3, 4, 2
