approaching, opponent, attackcount
8, 7, 4
9, 8, 5
7, 0, 8
3, 0, 4
5, 0, 2
6, 1, 13
0, 1, 5
1, 2, 4
3, 5, 1
4, 7, 0
3, 7, 1
9, 3, 1
7, 4, 15
2, 0, 5
8, 0, 5
2, 8, 3
8, 5, 4
5, 7, 0
2, 1, 3
8, 6, 4
3, 2, 1
2, 4, 2
1, 8, 5
1, 7, 1
0, 3, 9
0, 4, 8
2, 6, 3
4, 8, 1
1, 9, 10
6, 3, 9
6, 0, 11
4, 3, 3
3, 4, 2
3, 1, 1
4, 1, 3
0, 2, 7
1, 0, 1
4, 9, 0
7, 2, 9
0, 9, 10
3, 6, 3
7, 9, 15
4, 2, 2
5, 4, 2
9, 6, 3
1, 3, 3
1, 4, 2
0, 8, 6
9, 7, 7
6, 7, 11
5, 2, 2
2, 9, 5
0, 7, 11
6, 8, 12
0, 6, 13
8, 4, 5
0, 5, 12
1, 5, 2
9, 5, 7
8, 1, 2
7, 5, 8
5, 9, 2
7, 6, 10
8, 3, 2
8, 9, 4
3, 9, 1
6, 9, 10
4, 5, 0
5, 6, 0
9, 4, 2
2, 3, 7
7, 3, 15
4, 0, 2
7, 8, 9
2, 7, 1
5, 3, 1
7, 1, 10
6, 4, 10
8, 2, 7
9, 2, 2
5, 1, 2
9, 0, 7
6, 5, 7
6, 2, 11
1, 6, 4
3, 8, 1
5, 8, 2
2, 5, 0
4, 6, 1
9, 1, 4
