approaching, opponent, attackcount
3, 0, 1
6, 3, 3
4, 0, 15
3, 5, 3
4, 8, 14
2, 3, 5
9, 5, 9
0, 4, 1
8, 2, 0
9, 8, 9
3, 9, 1
7, 4, 3
5, 6, 2
6, 1, 5
2, 6, 2
0, 2, 1
4, 2, 11
1, 2, 9
1, 8, 10
6, 5, 3
7, 5, 1
0, 9, 0
5, 1, 2
5, 4, 2
7, 1, 1
7, 6, 3
5, 3, 2
3, 4, 4
6, 9, 5
5, 8, 3
0, 1, 1
9, 1, 12
5, 0, 0
9, 7, 13
7, 9, 1
3, 8, 3
0, 3, 2
8, 1, 1
6, 4, 3
3, 6, 1
6, 7, 9
5, 9, 1
8, 3, 4
3, 2, 1
0, 6, 1
9, 3, 12
0, 7, 3
1, 7, 11
2, 8, 3
5, 2, 4
1, 5, 10
7, 2, 0
6, 2, 4
6, 0, 7
9, 6, 16
2, 0, 4
1, 9, 13
2, 9, 4
4, 7, 10
4, 3, 17
8, 4, 2
0, 8, 2
1, 6, 7
6, 8, 3
4, 9, 5
8, 0, 2
0, 5, 0
8, 7, 1
7, 8, 2
5, 7, 1
8, 5, 4
4, 5, 15
2, 5, 3
8, 9, 0
4, 6, 14
7, 3, 0
1, 4, 12
8, 6, 2
4, 1, 8
3, 1, 0
9, 4, 14
7, 0, 2
2, 4, 2
2, 7, 3
9, 2, 13
9, 0, 8
1, 3, 10
3, 7, 0
2, 1, 2
1, 0, 12
