approaching, opponent, attackcount
2, 4, 5
5, 3, 7
8, 2, 8
4, 8, 2
4, 1, 8
0, 3, 9
4, 7, 6
5, 2, 0
0, 8, 10
5, 1, 2
9, 8, 7
8, 0, 2
1, 4, 5
7, 9, 6
3, 6, 4
6, 0, 11
1, 0, 6
4, 9, 5
3, 4, 4
4, 5, 5
0, 9, 2
6, 2, 7
3, 8, 3
8, 6, 6
1, 6, 2
6, 8, 4
9, 0, 5
2, 0, 5
8, 7, 6
7, 6, 2
8, 1, 9
0, 7, 1
4, 0, 10
9, 3, 4
8, 5, 7
4, 2, 10
7, 0, 7
6, 4, 7
6, 1, 6
4, 6, 5
5, 7, 5
8, 3, 5
2, 9, 3
6, 9, 5
0, 6, 3
9, 4, 7
8, 9, 3
1, 7, 4
2, 5, 3
2, 3, 3
4, 3, 4
0, 2, 3
6, 5, 3
5, 0, 3
5, 4, 4
3, 9, 5
2, 1, 3
3, 1, 2
3, 2, 5
1, 5, 1
9, 5, 8
7, 3, 4
1, 9, 7
1, 2, 8
0, 5, 8
7, 2, 2
7, 1, 9
5, 8, 2
3, 5, 4
5, 9, 8
9, 6, 3
1, 3, 2
6, 3, 2
2, 6, 7
5, 6, 10
9, 1, 4
0, 1, 4
0, 4, 6
3, 0, 3
7, 4, 5
8, 4, 8
9, 7, 5
7, 5, 2
2, 8, 2
3, 7, 8
1, 8, 6
9, 2, 3
6, 7, 4
7, 8, 5
2, 7, 7
